document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Development of a Computational Thinking Learning Tool Using a Railway Toy and Music,T. Ozawa; M. Matsumoto,"University of Electro-Communications, Tokyo, Japan; University of Electro-Communications, Tokyo, Japan",2025 IEEE/SICE International Symposium on System Integration (SII),12 Feb 2025,2025,,,715,721,"In Japan, programming education in elementary schools has begun in 2020, and it is necessary to foster programming thinking effectively. Various learning tools have been developed to introduce programming concepts, and many studies have been conducted to develop tools using music to foster computational thinking that includes programming thinking. In this study, we focused on the affinity between the basic movements of the railway toy and the melodies and chord progressions, and we developed a learning tool to foster computational thinking by combining music and the railway toy. In this study, an activity using this tool was developed and subjects were asked to experience the activity. Based on the subjects' progress in the activity and their opinions in the questionnaire, the improvement of the activity is discussed.",2474-2325,979-8-3315-3161-4,10.1109/SII59315.2025.10871090,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871090,,Toy manufacturing industry;Education;System integration;Rail transportation;Programming profession,,,,12.0,IEEE,12 Feb 2025,,,IEEE,IEEE Conferences,6,6
Using Structural Equation Modeling to Examine the Relationship Between Preservice Teachers’ Computational Thinking Attitudes and Skills,M. Cutumisu; C. Adams; F. Glanfield; C. Yuen; C. Lu,"Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada",IEEE Transactions on Education,4 May 2022,2022,65.0,2.0,177,183,"The growing interest of educational researchers in computational thinking (CT) has led to an expanding literature on assessments of CT skills and attitudes. However, few studies have examined whether CT attitudes influence CT skills. The present study examines the relationship between CT attitudes and CT skills for preservice teachers (PSTs). The Callysto CT test (CCTt) for Teachers was administered to  $n\,\,=$  105 PSTs to measure their CT attitudes and skills. Structural equation modeling was used to examine the relationship of participants’ CT and problem-solving skills with their attitudes toward CT, technology, coding, and data. Findings revealed that CT attitudes predicted CT skills and provided the first step in exploring the validity and reliability of the CCTt instrument.",1557-9638,,10.1109/TE.2021.3105938,CanCode Callysto(grant numbers:RES0047202); Social Sciences and Humanities Research Council of Canada Insight(grant numbers:RES0048110); Natural Sciences and Engineering Research Council under Discovery(grant numbers:RES0043209); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568871,Attitudes;computational thinking (CT);educational assessment;skills;structural equation modeling (SEM),Mathematical models;Programming profession;Problem-solving;Encoding;Education;Instruments;Computational modeling,,6.0,,43.0,IEEE,13 Oct 2021,,,IEEE,IEEE Journals,5,6
Usability Evaluation of an Online Inquiry-Based Learning Platform for Computational Thinking (CT-ONLINQ),N. K. Jha; P. K. Bhowmik; K. K. Bhagat,"Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur, West Bengal, India; G.S. Sanyal School of Telecommunications, Indian Institute of Technology, Kharagpur, West Bengal, India; Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur, West Bengal, India",2023 IEEE International Conference on Advanced Learning Technologies (ICALT),29 Sep 2023,2023,,,182,186,"With the increased focus on Computational Thinking (CT) in education, there has been an increase in the development of learning platforms to teach CT. The current study developed an Online Inquiry-based learning platform for Computational Thinking (CT-ONLINQ) to support CT activities using Inquiry-based Learning (IBL) pedagogy. IBL-based CT steps include algorithm design, analysis, and comparison of algorithms. The platform allows students to explore multiple solutions and provides hints as support during problem-solving activities. A 4-week experimental study was conducted to evaluate the usability of the online platform. A total of 79 9th-grade students volunteered to participate in this study to complete six activities. Subsequently, the students completed the SUS questionnaire and open-ended feedback questions. Results showed that around 80% of the students scored above the “Good” category (70-80), with a total average score of 78.45. Also, we analyzed the difference in rating scores among groups based on multiple background factors. Findings showed an average rating above 4 with no significant difference between the ratings among factors such as gender and math performance (below-above average math scores). In addition, analysis of the feedback comments showed that the platform is user-friendly, with students enthusiastic about learning coding on the platform.",2161-377X,979-8-3503-0054-3,10.1109/ICALT58122.2023.00059,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10260900,Computational Thinking;Inquiry-based Learning;Online Platform;Algorithm design;System Usability Scale,Education;Encoding;Problem-solving;Usability,,1.0,,28.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences,5,6
PBL Teaching with Design Thinking: Construction and Case Study of Programming Teaching Model in High School,C. Yang; W. Lv; W. Zhang,"Faculty of Education, Shaanxi Normal University, Xi'an, China; Faculty of Education, Shaanxi Normal University, Xi'an, China; Faculty of Education, Shaanxi Normal University, Xi'an, China",2022 4th International Conference on Computer Science and Technologies in Education (CSTE),15 Dec 2022,2022,,,69,76,"Programming education is a crucial part of school education and an important way to effectively enhance learners' learning abilities. However, current programming education in secondary schools is not as effective as it could be in concrete implementation. Project-based learning is a possible path for programming education, but it is still difficult to achieve the goal of cultivating innovative talents by project-based learning alone. Therefore, in this paper, we integrate design thinking into project-based learning, firstly, we analyze the connotation of design thinking and explain the necessity of integrating design thinking into project-based learning; secondly, we construct a new model and practice process framework of secondary school programming PBL teaching integrating design thinking based on the general process of project-based learning and the basic model of design thinking, and explain the connotation. Finally, a case study of “Python programming” in the new version of high school IT textbook is conducted to provide reference for the practice of secondary school programming education.",,978-1-6654-8188-5,10.1109/CSTE55932.2022.00019,Fundamental Research Funds For the Central Universities(grant numbers:2020TS083); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973148,design thinking;project-based learning;secondary school programming;model construction;curriculum case study,Analytical models;Computational modeling;Education;Reflection;Problem-solving;Programming profession;Python,,,,28.0,IEEE,15 Dec 2022,,,IEEE,IEEE Conferences,8,6
"Computational Thinking, Code Complexity, and Prior Experience in a Videogame-Building Assignment",P. Boechler; C. Artym; E. Dejong; M. Carbonaro; E. Stroulia,"Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada",2014 IEEE 14th International Conference on Advanced Learning Technologies,22 Sep 2014,2014,,,396,398,"Computational-thinking skills are an essential intellectual amplifier for all scientific and professional disciplines. Embedding these skills in the K-12 and University curricula is necessary for training the next generation of thinkers. A widely adopted approach to doing so is through simple and visual programming languages like Scratch and engaging assignments like video-game construction. In this work, we report on an empirical study we conducted with senior undergraduate education students aiming to understand how prior experience enables students to better develop their computation-thinking skills through a Scratch-based video-game assignment.",2161-377X,978-1-4799-4038-7,10.1109/ICALT.2014.118,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6901492,computational thinking;video-games;game-based learning;scratch,Games;Complexity theory;Education;Correlation;Measurement;Software;Media,,12.0,,8.0,IEEE,22 Sep 2014,,,IEEE,IEEE Conferences,10,6
A Computational Thinking Assessment Tool on Text- Based Programming,J. Wang; W. Zhang; X. Zeng; P. Li,"Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China",2023 IEEE 12th International Conference on Educational and Information Technology (ICEIT),28 Apr 2023,2023,,,326,331,"The assessment of computational thinking (CT) skills based on text-based programming is a necessary part of the implementation of CT education in higher education. However, the current research on CT assessment is mostly single-approach, which is not effective in accurately measuring numerous competencies of CT skills and has the disadvantage of assessment limitation. In order to solve the problem of assessment limitations, this paper defines the content of CT evaluation from the perspective of text-based programming and constructs a multidimensional test method. Different test schemes are selected according to the characteristics of CT skills, and assessment tools are developed by combining the question test, programming test and scale survey, and the assessment tools are used to evaluate and analyze learners' CT skills from qualitative and quantitative perspectives. The results show that the evaluation indicators and test questions designed on text-based programming are more consistent with the evaluation objectives. And the approach of evaluating CT skills from both qualitative and quantitative perspectives can reflect learners' CT skills more comprehensively and accurately.",,978-1-6654-7551-8,10.1109/ICEIT57125.2023.10107885,National Natural Science Foundation of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10107885,computational thinking;text-based programming;assessment tool;qualitative analysis;quantitative analysis,Current measurement;Education;Information technology;Programming profession,,,,23.0,IEEE,28 Apr 2023,,,IEEE,IEEE Conferences,5,6
A Collaborative Game-Based Learning Framework to Improve Computational Thinking Skills,Â. M. d. Jesus; I. F. Silveira,Universidade Cruzeiro do Sul Instituto Federal de Minas Gerais; Universidade Cruzeiro do Sul Universidade Presbiteriana Mackenzie,2019 International Conference on Virtual Reality and Visualization (ICVRV),6 Oct 2020,2019,,,161,166,"Computational Thinking (CT) can amplify learners' skill sets so that they become excellent problem-solvers. Game-Based Learning and Collaborative Learning are two approaches that may aid in the development of CT skills. This paper describes a framework based on Game and Collaborative Learning which aims to enhance the CT teaching that improves students' social skills in a fun way. The framework stands out by including collaborative learning features defined in the main literature. Also, the strategy was developed specifically to fit the games' dynamics. The approach was evaluated via metacognitive and transactive analysis and by a survey. The results showed evidence that the method is able to stimulate interaction among students to apply problem-solving strategies.",2375-141X,978-1-7281-4752-9,10.1109/ICVRV47840.2019.00038,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212993,Game Based Learning;Collaborative Learning;Computational Thinking,Games;Collaboration;Collaborative work;Programming;Problem-solving;Education;Cognition,,6.0,,11.0,IEEE,6 Oct 2020,,,IEEE,IEEE Conferences,5,6
Promoting Teaching Self-efficacy in Computational Thinking of School Teachers,M. Zhao; M. Zhao; X. -H. Wang; H. -L. Ma,"School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),19 Jan 2021,2020,,,235,239,"Computational Thinking (CT), one of the necessary and fundamental skills for students in the 21st century, is gaining more attention in K-12. The premise of integrating CT with other subjects is to promote school teachers with high self-efficacy in CT. Towards this, we developed a three-week Scratch online professional development(PD) course based on MIT CT framework, then implemented an online training among 84 primary and secondary school teachers from different subjects including Chinese, Mathematics, English, and Computer Science. To examine the effect of its impact on teachers' self-efficacy in CT, a quasi-experiment method of a single group pretest-posttest was conducted, and quantitative and qualitative data were collected from scales, artifacts, and interviews. The results revealed that the online PD course significantly improved teaching self-efficacy in CT of these teachers. The findings indicated that online PD integrated with MIT CT framework through block-based programming was a potential approach to effectively promote teaching self-efficacy in CT for primary and secondary school teachers.",2166-0549,978-1-7281-9171-3,10.1109/EITT50754.2020.00048,Ministry of Education; National Natural Science Foundation of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320743,Computational Thinking;teacher professional development;Scratch;teaching self-efficacy,Education;Training;Handheld computers;Programming profession;Tools;Parallel processing;Games,,5.0,,27.0,IEEE,19 Jan 2021,,,IEEE,IEEE Conferences,5,6
A Systematic Literature Review of Computational Thinking in K-8 Education Setting Through The Lens Of a Pedagogical Content Knowledge Analysis,T. . -J. Lin; I. H. Yeter; S. Jiang; O. Yaşar; C. . -K. Looi,"Department of Learning in Engineering Sciences, KTH Royal Institute of Technology, Stockholm, Sweden; National Institute of Education, Nanyang Technological University, Singapore; College of Education, North Carolina State University, United States; The College at Brockport, State University of New York, United States; National Institute of Education, Nanyang Technological University, Singapore","2022 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)",14 Jun 2023,2022,,,810,813,"As Computational Thinking (CT) becomes an increasingly necessary skill, it is crucial to examine how CT can be taught in the classroom. Pedagogical Content Knowledge (PCK) is a practical concept to examine how CT education can be developed. This systematic literature review presents the discussion of K-8 teachers’ PCK in the implementation of CT- related activities in the classroom. Studies were extracted from Google Scholar’s database. Among these studies, 14 articles were deemed to be relevant for a more in-depth examination. Findings from this preliminary literature review suggest that teachers have clear purposes and goals for teaching CT and various instructional strategies for teaching CT. However, the existing studies lacked information about teachers’ knowledge and beliefs regarding the methods for assessing students’ CT. Practical implications and future directions to enhance K-8 teachers’ PCK on CT are discussed in this study.",2470-6698,978-1-6654-9117-4,10.1109/TALE54877.2022.00150,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148557,K-8;Computational thinking;Pedagogical content knowledge;Systematic literature review;Primary education,Knowledge engineering;Systematics;Databases;Bibliographies;Education;Internet;Lenses,,1.0,,27.0,IEEE,14 Jun 2023,,,IEEE,IEEE Conferences,5,6
A Collaborative Approach to Integrate Computational Thinking in an Integrated STEM Curriculum,D. Yang; S. Feng,Boise State University; Boise State University,2022 IEEE Integrated STEM Education Conference (ISEC),31 Jan 2023,2022,,,238,240,"This study reports a pre-college initiative that aims to integrate computational thinking (CT) in an integrated STEM learning environment in community centers' after-school programs for upper-level elementary school students. The initiative takes a collaborative approach that engages a range of stakeholders including higher institution's STEM educational researchers and disciplinary experts, a school district, three community centers and their satellite campus that serve Title I schools, and both in-service and pre-service teachers to develop and implement an integrated “STEM + CT” curriculum. The design and development of the integrated STEM+CT curriculum was guided by project-based learning (PBL) that engages students in sustained project-based activities and requires students to apply multiple STEM content knowledge and skills to solve a problem, in after-school programs where they enjoy large blocks of dedicated time to learn and practice CT and STEM. The implementation of the curriculum was led by in-service teachers in community centers' after-school programs who serve as facilitators and learners, and bring a depth of pedagogical knowledge, and who also benefit from such sustained interactions. This collaborative initiative brings relevant stakeholders together and helps build a researcher-practitioner partnership that aims to design, study, improve, and scale innovations in teaching and learning, which facilities the solving of a shared challenge of educational practice - how to integrate CT in K-12 STEM learning? - in this study. Lessons learned from the collaborative process are also discussed.",2330-331X,978-1-6654-8429-9,10.1109/ISEC54952.2022.10025038,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10025038,Computational thinking;Integrated STEM;Project-based learning;Researcher - practitioner partnership,Technological innovation;Satellites;Education;Collaboration;Stakeholders,,1.0,,16.0,IEEE,31 Jan 2023,,,IEEE,IEEE Conferences,5,6
A STEM Course for Computational Thinking Development with BEAM Robotics,C. Boya-Lara; D. Diaz-Solano; A. Fehrenbach; D. Saavedra,"Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama; Grupo de Investigación en Ingeniería y Nuevas Tecnologías aplicadas (GRINTEC), Universidad Interamericana de Panamá, Panama City, Panama",2022 IEEE 40th Central America and Panama Convention (CONCAPAN),29 Dec 2022,2022,,,1,6,"This document describes the development of a STEM course intended to improve the Computational Thinking of university students (CT). The main instructional tool for this course is the BEAM robot, a robotics paradigm that proposes simple robots whose behavior can be controlled without software programming. The programming of this robot is implicit in its morphology, so its actions and goals are codified from its construction. A three-phase curriculum is designed to achieve the objective: propaedeutic, robot assembly, and CT. On the basis of these phases, the course is constructed modularly and implemented virtually, while students receive construction kits. Each phase aims to foster the many facets of CT, such as decomposition, abstraction, algorithm, debugging, iteration, and generalization. Students’ responses to pre-and post-course surveys, as well as evaluation activities and logs, are analyzed to determine the course’s impact on them. In addition to other STEM disciplines (electrical, electronic, mechanical, and WEEE), the course substantially improves the CT.",,978-1-7281-6715-2,10.1109/CONCAPAN48024.2022.9997660,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9997660,STEM;BEAM;Computational Thinking;WEEE;Educational robotics,Morphology;Debugging;Organizations;Programming;Electronic waste;Software;Behavioral sciences,,,,20.0,IEEE,29 Dec 2022,,,IEEE,IEEE Conferences,10,6
Effects of integrating Collaboration Scripts into Pair Programming for Developing Computational Thinking,Z. Ma; Y. Liu; M. Chen,"Dept. of Educational Technology, Jiangnan University, Wuxi, China; Dept. of Educational Technology, Jiangnan University, Wuxi, China; Dept. of Educational Technology, Jiangnan University, Wuxi, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),19 Jan 2021,2020,,,246,249,"Pair programming (PP) is an effective and operable approach to improve Computational Thinking (CT). However, the process of PP is complex to understand for students at the elementary level, which needs to be supported. Collaboration scripts is a promising way to structure the collaborative process through three mechanisms: pp forming mechanism, role-task mechanism, the feedback mechanism. We conducted a pilot study to examine the effectiveness of collaboration in students' use of collaboration scripts and furthermore to evaluate the development of CT and math. Both quantitative and qualitative data about the students' CT skills, mathematical achievements and perceptions of collaboration scripts were collected. The results showed that the PP with collaboration scripts can improve the CT skills, mathematical achievements; facilitate higher collaborative relationship; give students good perceptions by teacher's feedback.",2166-0549,978-1-7281-9171-3,10.1109/EITT50754.2020.00050,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320720,computational thinking;pair programming;collaboration scripts,Task analysis;Programming profession;Technological innovation;Teamwork;Interviews;Terminology;Standards,,,,24.0,IEEE,19 Jan 2021,,,IEEE,IEEE Conferences,6,6
The influence of students’ computer science learning experience on their perception of computational thinking,J. Ye; X. Lai; G. K. W. Wong,"Faculty of Education, The University of Hong Kong, Hong Kong, China; Faculty of Education, The University of Hong Kong, Hong Kong, China; Faculty of Education, The University of Hong Kong, Hong Kong, China",2021 IEEE Global Engineering Education Conference (EDUCON),18 Jun 2021,2021,,,1495,1496,"This systematic review aims to explore how students' CS learning experience influences their perception of computational thinking. We identified 21 publications in SCOPUS and coded them for comparison and synthesis. Through a meta-analysis, we found a medium effect size (g =0.656; p<; 0.001) supporting the influence of CS learning on students' change of perception of CT. Through qualitative synthesis, results show that CS learning experience influences perception of CT in terms of self-efficacy, behavioral & emotional engagement, and awareness of careers. Findings provide insights to facilitate CT education strategies and promote educational equity in the STEM field.",2165-9567,978-1-7281-8478-4,10.1109/EDUCON46332.2021.9453929,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453929,computational thinking;perception;CS education,Computer science;Systematics;Engineering profession;Conferences;Engineering education,,,,10.0,IEEE,18 Jun 2021,,,IEEE,IEEE Conferences,9,6
Development of Mobile Application for The Concept of Pattern Recognition in Computational Thinking for Mathematics Subject,A. H. Abdullah; M. A. Othman; N. Ismail; S. N. S. A. Rahman; M. Mokhtar; N. M. Zaid,"School of Education Faculty of Social Sciences and Humanities, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences and Humanities, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia; School of Education Faculty of Social Sciences & Humanities, Universiti Teknologi Malaysia","2019 IEEE International Conference on Engineering, Technology and Education (TALE)",15 Oct 2020,2019,,,1,9,"Computational thinking is one of the aspects emphasised in the Malaysian education system. However, the learning aids in the form of mobile applications that support computational thinking for mathematics are very limited in Malaysia. With that notion, this study aims to develop a mobile app for conceptual recognition pattern which is one of the skills in computational thinking for secondary school mathematics. The ADDIE model comprises of five phases which are analysis, design, development, implementation and evaluation are used as references for the development purpose. The earliest three phases of the ADDIE model focus on the aspect of application development. While the last two phases involve the aspects of appraisal from the applications which has been developed and it involved 23 mathematics teachers. Questionnaires with Likert Scale were used in the study as instruments to measure the five main aspects of the applications which are facilitation, usefulness, design, knowledge and suitability. The data was analysed using descriptive statistics based on frequency and percentage. The results of the analysis showed that the majority of respondents gave positive feedback on the five aspects measured in using the application. In conclusion, the mobile app of the pattern recognition concept for computational thinking skills for this mathematics subject has been agreed by the respondents to have good characteristics and brings great potential for the use by teachers and students in mathematics' classes.",2470-6698,978-1-7281-2665-4,10.1109/TALE48000.2019.9225910,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225910,computational thinking;pattern recognition;mobile application;facilitation;usefulness;design;knowledge;suitability,Mobile applications;Pattern recognition;Education;Computational modeling;Social sciences;Mathematical model,,4.0,,32.0,IEEE,15 Oct 2020,,,IEEE,IEEE Conferences,6,6
"Computational Thinking Test for Lower Primary Students: Design Principles, Content Validation, and Pilot Testing",S. Zhang; G. K. W. Wong; G. Pan,"Faculty of Education, The University of Hong Kong, Hong Kong, China; Faculty of Education, The University of Hong Kong, Hong Kong, China; Weifang Dongming School, Shandong, China","2021 IEEE International Conference on Engineering, Technology & Education (TALE)",24 Jan 2022,2021,,,345,352,"Computational Thinking (CT) is an essential skill in digital society. With the growing momentum in integrating CT into K-12 education, a higher need can be seen in developing proper assessment tools to measure what students have learned about CT. Although numerous attempts have been made to design CT assessment tools, there is a scarcity of well-validated tests for summative assessment aimed at lower primary students. To bridge this gap, we designed the Computational Thinking Test for Lower Primacy (CTt-LP), targeting students aged 6–8. This study presents the test design, content validation, and pilot testing. For test design, Evidence-Centered Design (ECD) was applied, and four constructs were selected. A total of 30 items were designed, after which content validation was performed via expert judgement and cognitive interviews with students. Revisions were made based on the validation results. The pilot testing was conducted in a public primary school in northern China, with 72 participants from Grade 2. Results indicate that the test is balanced regarding the difficulty level for the target group. Item analysis was conducted for each item, based on which decisions about the refinement of the test were made. Directions for future research are discussed.",2470-6698,978-1-6654-3687-8,10.1109/TALE52509.2021.9678852,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678852,computational thinking;assessment;diagnostic test;K-12 education;lower primary students,Bridges;Education;Aging;Interviews;Testing,,5.0,,28.0,IEEE,24 Jan 2022,,,IEEE,IEEE Conferences,5,6
Exploring the Balance Between Computational Thinking and Learning Motivation in Elementary Programming Education: An Empirical Study With Game-Based Learning,H. Liu; Z. Wu; Y. Lu; L. Zhu,"Shanghai University of Finance and Economics, Shanghai, China; Osaka University, Osaka, Japan; Chuo University, Tokyo, Japan; University of Minnesota, Minneapolis, MN, USA",IEEE Transactions on Games,17 Mar 2023,2023,15.0,1.0,95,107,"Computational thinking (CT) skills are generally regarded as a basic ability for problem-solving and are gradually filtering down to younger age groups. Existing research has attempted to increase interaction and enhance the learning interest of elementary school students through block-based programming environments represented by Scratch. However, criticism suggests that this approach has potential long-term constraints on CT education. Therefore, this study designed a game-based project to investigate students’ learning motivation and CT performance in different programming environments. A total of 108 fifth-grade students participated in the experiment and were divided into two experimental groups (EG1 and EG2) and a control group (CG). The students in experimental groups all undertook game-based learning, while EG1 students used C++ and EG2 students used Scratch; CG students used C++ for traditional algorithm-based learning. Findings suggest that traditional programming languages with game-based learning can also substantially improve learning interest, which can promote the efficiency of improving CT for students who already have some motivation and foundation for learning. But for students who still lack motivation, are also encouraged to develop an interest in a block-based programming environment. Teachers can choose the most appropriate approach for students to find the best balance between learning efficiency and long-term interest.",2475-1510,,10.1109/TG.2022.3143701,"Computer Center of the Children's Palace, China Welfare Institute; Osaka University Foundation for Future; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9684681,Computational thinking (CT);elementary education;game-based learning;learning motivation;programming,Programming profession;Education;Programming environments;Games;Computer languages;C++ languages;Problem-solving,,7.0,,46.0,IEEE,18 Jan 2022,,,IEEE,IEEE Journals,8,6
When Drone Meets AI Education: Boosting High School Students’ Computational Thinking and AI Literacy,S. I. Ching Wang; E. Zhi Feng Liu; Y. Y. Huang; H. Yu Sang,"Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan; Graduate Institute of Learning and Instruction, National Central University, Jhongli, Taiwan",2024 Pacific Neighborhood Consortium Annual Conference and Joint Meetings (PNC),3 Oct 2024,2024,,,45,52,"Integrating drone technology and artificial intelligence (AI) education into the curriculum requirements of the Taiwanese 12-year basic education for senior high schools provides a disruptive approach to education in light of rapid technological advancements. Utilizing Python programming and the YOLO (You Only Look Once) package, this study proposes a curriculum structure that encompasses drone control and AI-based image recognition. The program primarily aims to develop students’ computational thinking and AI literacy, foster integrated project-based learning, and enhance problem-solving abilities.",,979-8-3503-5308-2,10.23919/PNC63053.2024.10697362,National Science and Technology Council; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10697362,Python;drone technology;AI image recognition;YOLO object detection;computational thinking;problem solving;senior high school students,YOLO;Image recognition;Conferences;Education;Boosting;Problem-solving;Artificial intelligence;Programming profession;Drones;Python,,,,24.0,,3 Oct 2024,,,IEEE,IEEE Conferences,10,6
Teachers' Intention to Integrate Computational Thinking Skills in Higher Education: A Survey Study in the Netherlands,X. Zhang; E. Aivaloglou; M. Specht,"Delft University of Technology, Delft, The Netherlands; Delft University of Technology, Delft, The Netherlands; Delft University of Technology, Delft, The Netherlands",2024 IEEE Global Engineering Education Conference (EDUCON),8 Jul 2024,2024,,,1,9,"Computational Thinking (CT) is vital in today's digital era, especially in Engineering Education. While no official policy or teaching framework on CT education has been established in the Netherlands, a Western European country, there have been various initiatives for the integration of CT into the curriculum. Recognizing the crucial role of teachers in CT integration, we surveyed the perceptions and intentions of teachers in tertiary education in the Netherlands. Our survey encompassed two aspects: (1) teachers' perceptions of CT, and (2) their intentions to integrate CT into pedagogical activities. 38 teachers, mostly in Engineering Education, from across the Netherlands completed the questionnaire based on the UTAUT framework. Regarding CT perceptions, our investigation reveals that teachers possess an inadequate understanding of the relationship between CT and Computer Science, have limited training experiences in CT, and hold differing opinions on when and which constructs of CT should be integrated into different domains. Concerning teachers' intentions to integrate CT, the results exhibited a strong positive correlation between performance expectancy, attitude towards CT, and behavioral intention to implement CT in learning activities. To foster the integration of CT in tertiary education, our findings suggest the need for further development of higher education teacher training programs focused on CT and its relation to CS. Additionally, there is a call for further exploration of how to enhance teachers' performance expectancy and effort expectancy.",2165-9567,979-8-3503-9402-3,10.1109/EDUCON60312.2024.10578887,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10578887,Computational Thinking;Higher Education;Teachers;Perceptions;UTAUT,Training;Surveys;Computer science;Correlation;Conferences;Europe;Position measurement,,,,36.0,IEEE,8 Jul 2024,,,IEEE,IEEE Conferences,5,6
