document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
How important is Trust: Exploring the Factors Influencing College Students' Use of Chat GPT as a Learning Aid,W. Wu; R. Liu; J. Chu,"Ocean University of China, Qingdao, China; Northwestern Polytechnical University, Xi'an, China; Ocean University of China, Qingdao, China",2023 16th International Symposium on Computational Intelligence and Design (ISCID),15 Apr 2024,2023,,,67,70,"With the rapid development of artificial intelligence technology, its functions have become increasingly powerful. Large Language Models such as ChatGPT have solved various tasks such as text creation and code debugging, and the impact in the field of education has caused close attention from many scholars. Therefore, by establishing an extended TAM, we conducted a questionnaire survey on 470 college students to explore their acceptance of using ChatGPT as an auxiliary learning tool. Structural equation modeling (SEM) was used to analyze the data. The results showed that trust, facilitating conditions, perceived usefulness, and perceived ease of use have a positive impact on college students' use intention of ChatGPT. Hence, by improving the credibility of generated content and providing appropriate auxiliary resources will help promote students' acceptance of ChatGPT. The research results provide suggestions and directions for future design.",2473-3547,979-8-3503-1745-9,10.1109/ISCID59865.2023.00024,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494274,technology acceptance model (TAM);structural equation modeling (SEM);ChatGPT,Surveys;Technology acceptance model;Numerical analysis;Computational modeling;Education;Debugging;Chatbots,,1.0,,26.0,IEEE,15 Apr 2024,,,IEEE,IEEE Conferences,10,4
A Model for CEO Strategic Leadership Evaluation Based on Information Entropy and Unascertained Measure,X. Gang; R. RongRong,"School at Qinhuangdao Northeastern University, Qinhuangdao, Hebei Province, China; School at Qinhuangdao Northeastern University, Qinhuangdao, Hebei Province, China",2009 International Conference on Computational Intelligence and Natural Computing,4 Sep 2009,2009,1.0,,170,173,"Considering the complexity of CEO Strategic leadership and some shortcomings of the current evaluation methods this paper designs an evaluation index system which includes five Abilities: strategy vision capability, strategy decision capability, and strategy implementation capability, strategy driving capability and relation capability, and set up a new model for CEO strategic leadership evaluation based on information entropy and unascertained measure. At last, a case study is provided to verify the model. The research findings offer a workable approach in evaluating strategic leadership. It can serve as a basis in the selection, assessment and cultivation of CEO in China.",,978-0-7695-3645-3,10.1109/CINC.2009.62,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231167,strategic leadership;information entropy;unascertained measure;leadership evaluation,Information entropy;Current measurement;Process control;Computational intelligence;Computer vision;Design methodology;Decision making;Environmental management;Knowledge management;Art,,1.0,,5.0,IEEE,4 Sep 2009,,,IEEE,IEEE Conferences,4,4
Lean Management Knowledge Survey in Hungary,J. Kosztolányi; Z. Tégla,"Kaizen Pro Training and Consulting Ltd. owner, lean consultant, lean trainer, Veresegyház, Hungary; Károly Keleti Faculty of Business and Management, Óbuda University, Budapest, Hungary",2024 IEEE 18th International Symposium on Applied Computational Intelligence and Informatics (SACI),12 Aug 2024,2024,,,205,210,"The importance of change management is still under-emphasised in lean transformation because many people are not familiar with change management models. This may be an area that needs more attention in the future. The survey shows that there are professionals at all levels, but also where there are gaps. However, it gives hope that in the coming years these gaps will be filled and more effective lean transformations can be led. The main lessons from the survey can help to set priorities for the coming years. Those in the support phase are the least aware of the importance of a blame-free environment, which is a key factor for effective lean transformation. In the application phase, there is a clear lack of awareness of the Kanban system. The lack of knowledge of plant management is also consistent with the experience. This is also due to the fact that the development of lean was not always based on existing knowledge, but was promoted as a new method different from traditional practices.",2765-818X,979-8-3503-2952-0,10.1109/SACI60582.2024.10619857,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10619857,lean strategy;lean transformation;change management;trainer skill,Surveys;Buildings;Informatics;Computational intelligence;Best practices;Business,,,,28.0,IEEE,12 Aug 2024,,,IEEE,IEEE Conferences,4,4
The Method of Extracting Domain and Situation in Chinese Sentence Groups,X. Wei; Q. Zhang,"Institute of Acoustics, Chinese Academy and Sciences, Beijing, China; Institute of Acoustics, Chinese Academy and Sciences, Beijing, China",2009 International Conference on Artificial Intelligence and Computational Intelligence,12 Jan 2010,2009,3.0,,86,90,"Sentence group is mapped into contextual element, one of the four layers of linguistic conceptual space in the theory of hierarchical network of concepts (HNC). The contextual element is composed of three parts: domain, situation and background. The domain is extracted by merging sentences with the same or similar domain conceptual symbol, which comes from the symbols of conceptual primitives, the conceptual symbols of words, and the semantic chunks in a sentence. The conceptual framework of situation is filled with the right words or phrases, according to the knowledge of domain sentence categories, the sentence categories and semantic chunks. The experiments show that there are still many aspects to be improved, including the knowledge base, analyzing the semantic structures of sentences, and matching the conceptual symbols in different types.",,978-1-4244-3835-8,10.1109/AICI.2009.474,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5376537,sentence group;domain;situation;HNC theory,Concrete;Merging;Logic;Joining processes;Artificial intelligence;Computational intelligence;Acoustics;Information analysis;Data mining;Frequency,,,,7.0,IEEE,12 Jan 2010,,,IEEE,IEEE Conferences,4,4
On the Influence of Region Mismatch at Training and Testing in Region-Related Concept Detection,Z. Gao; Z. Zhao; T. Liu; X. Nan; A. Cai,"School of Information and Communication Engineering, BUPT, Beijing, China; School of Information and Communication Engineering, BUPT, Beijing, China; School of Information and Communication Engineering, BUPT, Beijing, China; School of Information and Communication Engineering, BUPT, Beijing, China; School of Information and Communication Engineering, BUPT, Beijing, China",2009 International Conference on Computational Intelligence and Natural Computing,4 Sep 2009,2009,1.0,,42,46,"A great deal of region-related concept detection algorithms have been proposed so far, but there are few of them concerning about the problem of mismatched regions at training and testing stages. In order to investigate the mismatch problem in region-related concept detection, we introduce three kinds of methods to annotate the datasets, and then conduct experiments on differently annotated training and testing datasets. We find from these experiments that the detection performance is the best when the regions of a region-related concept are well defined and matched during training and testing, or the detection performance will be decreased. Based on these observations, we propose a fusion scheme to combine the results of classifiers trained with datasets which are annotated by different methods. Experiments on Trecvid-2007 test corpus show that the proposed fusion scheme can obtain performance improvement up to 6~12%.",,978-0-7695-3645-3,10.1109/CINC.2009.42,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231605,Region-mismatch;Concept;Detection;Fusion;Annotation;SVM;Trecvid,Testing;Concrete;Detection algorithms;Feature extraction;Telephony;Information retrieval;Computational intelligence;Support vector machines;Support vector machine classification;Video sequences,,,,21.0,IEEE,4 Sep 2009,,,IEEE,IEEE Conferences,4,4
Analysis of the causes of employment satisfaction of fresh graduates from colleges and universities --- Mediating variables based on school employment services,P. -D. Lai; Y. Xiao,"School of Finance & Trade, Dongguan City College Dongguan, Guangdong, China; School of Finance & Trade, Dongguan City College Dongguan, Guangdong, China",2021 17th International Conference on Computational Intelligence and Security (CIS),11 Feb 2022,2021,,,570,574,"Employment is the biggest livelihood of the people, and how to make college graduates from “employable” to “well employed” has become an important issue in the employment work of universities and education departments. In this paper, we conducted an empirical analysis on the factors influencing employment satisfaction of fresh college graduates in Guangdong Province in 2021 by structural equation modeling, and concluded that college students' learning ability and psychological quality play a positive role in employment satisfaction, school employment service plays a mediating role in the equation. Countermeasures to improve graduates' employment satisfaction are given in response to the analysis findings to promote colleges and universities to improve their employment services.",,978-1-6654-9489-2,10.1109/CIS54983.2021.00124,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9701703,recent college graduates;school employment services;employment satisfaction;mediating effect,Analytical models;Employment;Education;Psychology;Mathematical models;Security;Computational intelligence,,,,7.0,IEEE,11 Feb 2022,,,IEEE,IEEE Conferences,4,4
Design of Photovoltaic Cleaning Robots Assisted by Large Language Models,S. Chai; W. Ying; R. Wan,"School of Software Technology, Zhejiang University, Hangzhou, China; School of Software Technology, Zhejiang University, Hangzhou, China; Architecture and Design College, Nanchang University, Nanchang, China",2023 16th International Symposium on Computational Intelligence and Design (ISCID),15 Apr 2024,2023,,,196,199,"With the booming development of the photovoltaic (PV) industry, the cleaning of PV panels has become increasingly crucial. This study, framed under the double diamond model, utilized the large language model (LLM) GPT-4 to assist in designing a PV cleaning robot. Initially, the study involved in-depth market analysis and field investigations to identify consumer needs and design requirements. Subsequently, the Kano model was applied to effectively categorize and assess consumer needs, successfully pinpointing key design directions. GPT-4 proposed numerous innovative design ideas. We created the selected prototypes to test and chose the most promising one ultimately. The results indicate that the overall performance of the scheme met expectations, demonstrating the potential of LLMs in complex product design.",2473-3547,979-8-3503-1745-9,10.1109/ISCID59865.2023.00054,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494286,large language models;photovoltaic cleaning robot;design innovation;double diamond model,Photovoltaic systems;Industries;Service robots;Computational modeling;Prototypes;Diamonds;Cleaning,,,,10.0,IEEE,15 Apr 2024,,,IEEE,IEEE Conferences,4,4
The Paradigms for the Inquiry in Decision Support System (DSS) and a Design Framework of Cognitive DSS,Y. Zhong; Y. Zhong,"Sch. of Econ. & Manage., Guangdong Univ. of Technol., Guangzhou, China; Autom. Coll., Guangdong Univ. of Technol., Guangzhou, China",2009 International Conference on Computational Intelligence and Natural Computing,4 Sep 2009,2009,1.0,,316,319,Research paradigm plays an important role in the study of decision support system (DSS). Currently most researches in DSS heavily rely on positivist paradigm while other paradigms are ignored. Firstly this paper compares the paradigms for the inquiry in DSS. Then we propose a design framework of cognitive DSS based on dialectic pluralist paradigm. Some major components of the system and the design of key recommendation algorithm are introduced.,,978-0-7695-3645-3,10.1109/CINC.2009.203,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231136,decision support system;cognitive decision support system;interpretivist;dialectic pluarist,Decision support systems;Computational intelligence;Conference management;Technology management;Algorithm design and analysis;Automation;Educational institutions;Information systems;Artificial intelligence;Data structures,,,,2.0,IEEE,4 Sep 2009,,,IEEE,IEEE Conferences,4,4
Study on the Enterprise Design Management of External Cooperation,S. Yao; Q. Guo,"Art Institute, Dalian Jiaotong University, Dalian, China; Art Institute, Dalian Jiaotong University, Dalian, China",2009 Second International Symposium on Computational Intelligence and Design,31 Dec 2009,2009,2.0,,207,209,"Enterprise design management is not limited to the management of enterprise internal design department; it also contains the management of external design cooperation. This paper elaborates on the external design cooperation management and divides it into five parts, such as cooperation with the design company, cooperation with the free designers, cooperation with college or research institute, cooperation with rivals and cooperation with the upstream and downstream enterprises. Based on the detailed exposition of various design cooperation forms, it is pointed out that modern enterprise should integrate the external design forces and make a good job of design cooperation management. Only in those ways can good products be designed and the enterprise strategy be carried out.",,978-0-7695-3865-5,10.1109/ISCID.2009.199,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5371075,,Companies;Product design;Job design;Art;Computational intelligence;Educational institutions;Outsourcing;Silicon;Collaboration,,,,9.0,IEEE,31 Dec 2009,,,IEEE,IEEE Conferences,4,4
The Research of Chinese Text Proofreading System Model,Y. Luo; J. Yu; X. Cheng,"College of Computer Science and technology, Shandong Economics University, Jinan, China; College of Computer Science and technology, Shandong Economics University, Jinan, China; School of Computer Science and Telecommunications Engineering, Jiangsu University, Zhenjiang, China",2010 International Conference on Computational Intelligence and Software Engineering,30 Dec 2010,2010,,,1,4,"To improve the efficiency of syntactic errors checking and semantic errors checking in Chinese text proofreading, this paper gives a Chinese text proofreading system model based on HNC. This model is a combination of traditional errors checking method and sentence category analysis system based on HNC. The experiment on one hundred articles from daily newspapers and magazines shows that this model has obvious advantages in syntactic errors checking and semantic errors checking when comparing with word2003 errors checking system.",,978-1-4244-5391-7,10.1109/CISE.2010.5677021,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5677021,,Semantics;Syntactics;Natural languages;Computational modeling;Libraries;Computers;Brain modeling,,,,9.0,IEEE,30 Dec 2010,,,IEEE,IEEE Conferences,4,4
Model of Hyper Topology Structure about Associative Thinking,J. Han; X. Wang,"School of Computer Science, Xi''an Shiyou University, Xi'an, China; School of Computer Science, Xi''an Shiyou University, Xi'an, China",2008 Fourth International Conference on Natural Computation,7 Nov 2008,2008,2.0,,637,641,"This paper researches the essential discipline of reminding thinking based on the practical structure of knowledge presentation, then brings forward the model of Hyper Topology Structure. And it gives not only a method for reminding computing which could integrate to deal with analogy and opposite correlation but also a reminding algorithm of first levels. It is proved that the model is a general one about reminding thinking indeed.",2157-9563,978-0-7695-3304-9,10.1109/ICNC.2008.398,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4667072,,Topology;Knowledge representation;Computational modeling;Computer science;Artificial intelligence;Kernel;Mathematical model;Mathematics,,,,8.0,IEEE,7 Nov 2008,,,IEEE,IEEE Conferences,4,4
Co-Designing Machine Learning Apps in K–12 With Primary School Children,T. Toivonen; I. Jormanainen; J. Kahila; M. Tedre; T. Valtonen; H. Vartiainen,"School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,308,310,"Artificial intelligence and machine learning are making their ways rapidly to K-12 education. Google Teachable Machine, powered by convolutional neural networks, provides an easy-to-use yet powerful tool for classification tasks. We conducted a series of co-design workshops with primary school children, where they explored and designed their own machine learning powered applications with Google Teachable Machine. Our results show that Google Teachable Machine is a feasible tool for K-12 education. The trained machine learning models are lightweight and computationally efficient, and the applications are usable even with low-end mobile devices. The students and teachers appreciated the multidisciplinary and inclusive workshop, which supports development of transversal competencies in accordance to the national primary school curriculum.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00099,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156030,Machine Learning;K–12;Co-Design;Artificial Intelligence;Primary School;Neural Network;Computational Thinking,Conferences;Education;Google;Tools;Machine learning;Computational modeling,,39.0,,18.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences,6,4
The economical simulation problem,Faming Li; R. E. Skelton,"Department of Mechanical and Aerospace Engineering, University of California, San Diego, La Jolla, CA, USA; Department of Mechanical and Aerospace Engineering, University of California, San Diego, La Jolla, CA, USA",42nd IEEE International Conference on Decision and Control (IEEE Cat. No.03CH37475),15 Mar 2004,2003,5.0,,4991,4996 Vol.5,"Think of a digital simulation as a computational device for which one must allocate three computational resources for computing: (a) the given inputs, (b) the outputs and (c) each state variable in the dynamics. This paper assigns these computational resources to guarantee a specified bound on response errors. We define the economical simulation problem (ESP) as designing the simulation of a stable linear system and distributing computational resources (wordlength) among the digital devices such that the computational cost (memory) is minimized without violating the required simulation accuracy. This problem is generally not convex because of the scaling constraint. By exploring the special structure of this joint optimization of the choice of the realizations and the computational resources to be applied, and under a scaling assumption, the ESP is converted to a convex problem. Numerical results are given which compare this method with existing approaches.",0191-2216,0-7803-7924-1,10.1109/CDC.2003.1272420,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1272420,,Computational modeling;Electrostatic precipitators;Hardware;Digital simulation;Linear systems;Distributed computing;Computational efficiency;Large-scale systems;Aerospace engineering;Aerodynamics,,,,8.0,IEEE,15 Mar 2004,,,IEEE,IEEE Conferences,4,4
Research on the Application of Module System in the Field of CG Painting,Y. Bo,"Beijing Information Technology College, Beijing, China","2022 IEEE 2nd International Conference on Electronic Technology, Communication and Information (ICETCI)",25 Jul 2022,2022,,,751,754,"In the context of the new era, the application of CG painting extends to almost all visual art creation fields, such as film and television, games, animation, graphic design, etc. The emergence of CG painting has transformed the thinking mode and technological process of artistic creation. Aiming at the linear thinking method of traditional art based on the characteristics of materials, and the problem of CG art creation in advancing the completion of the picture, this article analyzes and discusses how the modular system is applied to the CG drawing process. “Modular system” is a thinking model, a solution, and a tool to help practitioner complete commercial art projects.",,978-1-7281-8115-8,10.1109/ICETCI55101.2022.9832309,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9832309,module;system;CG painting,Visualization;Modular construction;Art;TV;Computational modeling;Conferences;Games,,,,5.0,IEEE,25 Jul 2022,,,IEEE,IEEE Conferences,4,4
The sense-think-act paradigm revisited,M. Siegel,"Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA","1st International Workshop on Robotic Sensing, 2003. ROSE' 03.",4 Aug 2003,2003,,,5 pp.,,"Approximately 25 years have passed since the ""sense-act-think"" paradigm was advanced as the operational definition of a robot, and as a broad roadmap for robotics research. With the appearance of mobile robots that do real work in the real world, ""communicate"" has de facto been added to the list of functionalities that are essential features of robots. In keeping with the theme of the ROSE-2003 Workshop, this paper attempts to articulate and justify a set of intellectual and engineering challenges for 21 st century sensing and perception for robotics. It especially argues for examining the current and re-examining future roles for teleoperation, both as a practical route around the improbability that machine intelligence will equal human intelligence in the foreseeable future, and because it is apparent that sensor improvement is driven in large part by incremental advances in sensor-display design-and-test loops that are in turn driven by human factors governing perception.",,0-7803-8109-2,10.1109/ROSE.2003.1218700,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1218700,,Robot sensing systems;Humans;Cognitive robotics;Mobile robots;Auditory displays;Machine intelligence;Intelligent robots;Service robots;Intelligent sensors;Mobile communication,,30.0,,12.0,IEEE,4 Aug 2003,,,IEEE,IEEE Conferences,4,4
Grid Load Balancing Scheduling Algorithm Based on Statistics Thinking,B. Lu; H. Zhang,"School of Computer Science and Technology, North China Electric Power University, Baoding, Hebei, China; School of Computer Science and Technology, North China Electric Power University, Baoding, Hebei, China",2008 The 9th International Conference for Young Computer Scientists,12 Dec 2008,2008,,,288,292.0,"As Grid technologies evolve quickly on Internet, research related to resource allocation and task scheduling faces new opportunities and challenges. These new technologies, ideas and approaches provide a new environment for researching and developing load balancing-oriented job scheduling system. Aiming at the hierarchical Grid model structure, following statistical thinking, this paper proposed a new task scheduling and resource allocation algorithm, which can not only increase the utilization of resources and system throughput, but also realize the load balancing within Grid systems. This algorithm consists of three main modules, they are load tracking module, job distributing module and load monitoring module. On the basis of having explained the functions of the different functional parts and the relationships between them, the corresponding pseudo-code algorithm are given. The results of simulative experiments show that the algorithm is effective.",,978-0-7695-3398-8,10.1109/ICYCS.2008.66,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4708988,Grid computing;resource allocation;task scheduling;load balancing;statistics,Load management;Scheduling algorithm;Statistics;Resource management;Processor scheduling;Grid computing;Internet;Local area networks;Computer science;Power systems,,7.0,,7.0,IEEE,12 Dec 2008,,,IEEE,IEEE Conferences,4,4
The Visible Cell™ Project: Changing the Way We Think about Cells,M. Ragan; B. Marsh,"The Visible Cell™ project team; Beta Cell Structural Biology/Cellular Tomography research, University of Queensland","2008 International Symposium on Parallel Architectures, Algorithms, and Networks (i-span 2008)",16 May 2008,2008,,,10,10.0,"Constructing a realistic systems biology of the mammalian cell will require us to describe molecular and cellular ""parts"", and to model and simulate their relationships in space and time. To date, most modelling and simulation has focused on temporally dynamic processes including pathways of gene regulation, metabolism and cellular signalling. A goal of the Visible Celltrade project is to integrate spatial as well as temporal models within a common data, computational and visualisation environment to support hypothesis-generation and hypothesis-testing by biologists and modellers. A unique feature of this project is our use of actual 3-D cellular structure data, reconstructed from medium-resolution confocal video microscopy and high-resolution electron tomography, to generate the matrix for our visualisation environment. Molecular sequence and protein structure data are obtained from distributed databases via web services. The Visible Celltrade has been designed as an e-research project and implements computational and data grid standards and technologies.",2375-527X,978-0-7695-3125-0,10.1109/I-SPAN.2008.53,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4520187,,Biological system modeling;Computational modeling;Data visualization;Systems biology;Cells (biology);Biochemistry;Signal processing;Biology computing;Electron microscopy;Tomography,,,,,IEEE,16 May 2008,,,IEEE,IEEE Conferences,4,4
Let's think analog,M. A. Breuer,"Electrical Engineering Department, University of Southern California, Los Angeles, CA, USA",IEEE Computer Society Annual Symposium on VLSI: New Frontiers in VLSI Design (ISVLSI'05),23 May 2005,2005,,,2,5.0,"In the area of testing ICs, once an IC has failed a traditional go/no-go test, it needs to be tested further to determine if it can support error-tolerant operation for one or more high volume customers. This test must be very efficient since many chips will probably fail, and those that pass will be sold at a discount. We have already developed several efficient test procedures to support error-tolerance. One is a built-in self-test methodology that can sort chips into various bins based on their error-rate, just like resistors are sorted into 1%, 5% and 10% bins (Breuer, 2004). Digital systems designers have almost always focused on the concept of exact computational capability. Error-tolerant VLSI chips are a step in this direction using today's technologies, addressing current computational needs, and accepting present realities of scale and yield.",2159-3477,0-7695-2365-X,10.1109/ISVLSI.2005.48,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1430102,,Testing;Manufacturing;Very large scale integration;Digital systems;Clocks;Wires;Roads;Engines;Automobile manufacture;Tires,,11.0,2.0,3.0,IEEE,23 May 2005,,,IEEE,IEEE Conferences,4,4
Multi-Semantic Image Recognition Model and Evaluating Index for Explaining the Deep Learning Models,Q. Zhao; Y. Wang; Q. Liu,"Chongqing Key Laboratory of Computational Intelligence, Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing Key Laboratory of Computational Intelligence, Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing Key Laboratory of Computational Intelligence, Chongqing University of Posts and Telecommunications, Chongqing, China",2021 7th International Conference on Big Data and Information Analytics (BigDIA),6 Dec 2021,2021,,,25,31.0,"Although deep learning models are powerful among various applications, most deep learning models are still a black box, lacking verifiability and interpretability, which means the decision-making process that human beings cannot understand. Therefore, how to evaluate deep neural networks with explanations is still an urgent task. In this paper, we first propose a multi-semantic image recognition model, which enables human beings to understand the decision-making process of the neural network. Then, we presents a new evaluation index, which can quantitatively assess the model interpretability. We also comprehensively summarize the semantic information that affects the image classification results in the judgment process of neural networks. Finally, this paper also exhibits the relevant baseline performance with current state-of-the-art deep learning models.",,978-1-6654-2466-0,10.1109/BigDIA53151.2021.9619635,NSFC(grant numbers:61936001); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9619635,Neural network interpretability;Explainable artificial intelligence;Interpretability evaluation index,Deep learning;Image recognition;Neural networks;Semantics;Decision making;Dogs;Predictive models,,,,25.0,IEEE,6 Dec 2021,,,IEEE,IEEE Conferences,4,4
Complexity of Bayesian belief exchange over a network,M. A. Rahimian; A. Jadbabaie; E. Mossel,"Institute for Data Systems, and Society (IDSS), Massachusetts Institute of Technology (MIT), Cambridge, MA, USA; Institute for Data Systems, and Society (IDSS), Massachusetts Institute of Technology (MIT), Cambridge, MA, USA; Institute for Data Systems, and Society (IDSS), Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",2017 IEEE 56th Annual Conference on Decision and Control (CDC),22 Jan 2018,2017,,,2611,2616,"Many important real-world decision making problems involve group interactions among individuals with purely informational externalities, such situations arise for example in jury deliberations, expert committees, medical diagnosis, etc. In this paper, we will use the framework of iterated eliminations to model the decision problem as well as the thinking process of a Bayesian agent in a group decision/discussion scenario. We model the purely informational interactions of rational agents in a group, where they receive private information and act based upon that information while also observing other people's beliefs. As the Bayesian agent attempts to infer the true state of the world from her sequence of observations which include her neighbors' beliefs as well as her own private signal, she recursively refines her belief about the signals that other players could have observed and beliefs that they would have hold given the assumption that other players are also rational. We further analyze the computational complexity of the Bayesian belief formation in groups and show that it is MV-hard. We also investigate the factors underlying this computational complexity and show how belief calculations simplify in special network structures or cases with strong inherent symmetries. We finally give insights about the statistical efficiency (optimality) of the beliefs and its relations to computational efficiency.",,978-1-5090-2873-3,10.1109/CDC.2017.8264038,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8264038,Rational Choice theory;Computational social choice;Distributed hypothesis testing;Bayesian inference;Computational complexity;Bayesian computations,Bayes methods;Nickel;Economic indicators;History;Computational complexity;Conferences,,3.0,,22.0,IEEE,22 Jan 2018,,,IEEE,IEEE Conferences,4,4
Dispositions as an Important Component in Computing Curriculum in IT Del,A. Barus; I. Liem; T. Sihombing; A. Sinaga; E. Sinambela; S. Silalahi,"Faculty of Informatics and Electrical Engineering, Del Institute of Technology, Laguboti, North Sumatera, Indonesia; Faculty of Informatics and Electrical Engineering, Del Institute of Technology, Laguboti, North Sumatera, Indonesia; Faculty of Informatics and Electrical Engineering, Del Institute of Technology, Laguboti, North Sumatera, Indonesia; Faculty of Vocational, Del Institute of Technology, Laguboti, North Sumatera, Indonesia; Faculty of Vocational, Del Institute of Technology, Laguboti, North Sumatera, Indonesia; Faculty of Vocational, Del Institute of Technology, Laguboti, North Sumatera, Indonesia",2023 IEEE International Conference on Data and Software Engineering (ICoDSE),27 Oct 2023,2023,,,85,90,"Insitut Teknologi Del (IT Del), formerly recognized as Politeknik Informatika Del (PI Del), has consistently maintained its emphasis on the computing curriculum, establishing it as the institution's primary domain of expertise since its founding. Being recognized as a campus with its high employability rate, this paper aims to describe how IT Del develops its computing curriculum in connection to its involvement in the Decart project. This paper first presents the Indonesia curriculum guideline. This is followed by the discussion of the development process of computing curriculum emphasizing three components: knowledge, skills, and dispositions. The last component is believed to be one of the important components aimed to prepare graduates to have 21st century skills. Then we relate them to the involvement of IT Del in the DECART project, funded by Erasmus Mundus. The purpose of this paper is to demonstrate that our existing curriculum development approach has been successful to build expected graduates' competence. This is expected to give an insight to define an agile curriculum framework to face the VUCA world as one of the objectives for the DECART project.",2640-0227,979-8-3503-8138-2,10.1109/ICoDSE59534.2023.10291337,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10291337,Curriculum;Computing;Graduate Competence;Disposition;21st century skills,Face recognition;Curriculum development;Software engineering;Guidelines,,,,24.0,IEEE,27 Oct 2023,,,IEEE,IEEE Conferences,4,4
Is GPT a Computational Model of Emotion?,A. N. Tak; J. Gratch,"Institute for Creative Technologies University of Southern California, Playa Vista, CA, USA; Institute for Creative Technologies University of Southern California, Playa Vista, CA, USA",2023 11th International Conference on Affective Computing and Intelligent Interaction (ACII),15 Jan 2024,2023,,,1,8,"This paper investigates the emotional reasoning abilities of the GPT family of large language models. We advocate a component perspective on evaluation that decomposes models into different aspects of emotional reasoning (appraisal derivation, affect/intensity derivation, and consequent derivation). We report two studies. A correlational study examines how the model reasons about autobiographical memories. An experimental study systematically varies aspects of situations in ways previously shown to impact emotion intensity and coping tendencies. Results demonstrate, even without prompt engineering, GPT predictions closely match human-provided appraisals and emotion labels, though GPT struggled to predict emotion intensity and coping responses. GPT-4 performed best on the first study but performed poorly on the second (though it yielded the best results following minor prompt engineering). The evaluation raises questions about how to utilize the strengths and mitigate the weaknesses of such models, including dealing with variability in responses. More fundamentally, these studies highlight the benefits of the componential perspective on model evaluation.",2156-8111,979-8-3503-2743-4,10.1109/ACII59096.2023.10388119,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10388119,affective computing;GPT-3.5;GPT-4;large language models;appraisal theory,Emotion recognition;Affective computing;Computational modeling;Cognition;Appraisal,,7.0,,37.0,IEEE,15 Jan 2024,,,IEEE,IEEE Conferences,4,4
