document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Basic theories for neuroinformatics and neurocomputing,Y. Wang,"International Institute of Cognitive Informatics and Cognitive Computing (lCIC), Laboratory for Cognitive Informatics and Cognitive Computing, Department of Electrical and Computer Engineering, Schulich School of Engineering, University of Calgary, Calgary, AB, Canada",2013 IEEE 12th International Conference on Cognitive Informatics and Cognitive Computing,7 Oct 2013,2013,,,3,4,"Summary form only given. A fundamental challenge for almost all scientific disciplines is to explain how natural intelligence is generated by physiological organs and what the logical model of the brain is beyond its neural architectures. According to cognitive informatics and abstract intelligence, the exploration of the brain is a complicated recursive problem where contemporary denotational mathematics is needed to efficiently deal with it. Cognitive psychology and medical science were used to explain that the brain works in a certain way based on empirical observations on related activities in usually overlapped brain areas. However, the lack of precise models and rigorous causality in brain studies has dissatisfied the formal expectations of researchers in computational intelligence and mathematics, because a computer, the logical counterpart of the brain, might not be explained in such a vague and empirical approach without the support of formal models and rigorous means. In order to fonnally explain the architectures and functions of the brain, as well as their intricate relations and interactions, systematic models of t he brain are s ought for revealing the principles and mechanisms of the brain at the neural, physiological, cognitive, and logical (abstract) levels. Cognitive and brain informatics investigate into the brain via not only inductive syntheses through these four cognitive levels from the bottom up in order to form theories based on empirical observations, but also deductive analyses from the top down in order to explain various functional and behavioral instances according to the abstract intelligence theory. This keynote lecture presents systematic models of the brain from the facets of cognitive informatics, abstract intelligence, brain Informatics, neuroinformatics, and cognitive psychology. A logical model of the brain is introduced that maps the cognitive functions of the brain onto its neural and physiological architectures. This work leads to a coherent abstract intelligence theory based on both denotational mathematical models and cognitive psychology observations, which rigorously explains the underpinning principles and mechanisms of the brain. On the basis of the abstract intelligence theories and the logical models of the brain, a comprehensive set of cognitive behaviors as identified in the Layered Reference Model of the Brain (LRMB) such as perception, inference and learning can be rigorously explained and simulated.The logical model of the brain and the abstract intelligence theory of natural intelligence will enable the development of cognitive computers that perceive, think and learn. The functional and theoretical difference between cognitive computers and classic computers are that the latter are data processors based on Boolean algebra and its logical counterparts; while the former are knowledge processors based on contemporary denotational mathematics. A wide range of applications of cognitive computers have been developing in ICIC and my laboratory such as, inter alia, cognitive robots, cognitive learning engines, cognitive Internet, cognitive agents, cognitive search engines, cognitive translators, cognitive control systems, and cognitive automobiles.",,978-1-4799-0783-0,10.1109/ICCI-CC.2013.6622217,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622217,Cognitive informatics;cognitive computing;abstract intelligence;denotational mathematics;cognitive computers;knowledge processors;inference engines;learning engines;perception engines;computational intelligence;applications,Abstracts;Brain modeling;Computational modeling;Data models;Engines;Informatics;Lead,,7.0,,22.0,IEEE,7 Oct 2013,,,IEEE,IEEE Conferences,3,3
Two-System Real-Time Radio Propagation Modeling,Z. Yun; M. F. Iskander,University of Hawaii at Manoa; University of Hawaii at Manoa,2024 IEEE International Symposium on Antennas and Propagation and INC/USNC‐URSI Radio Science Meeting (AP-S/INC-USNC-URSI),30 Sep 2024,2024,,,1631,1632,"The two-system theory of human thinking process is applied to the radio propagation modeling and prediction. System 1 corresponds to a quick and intuitive estimation of propagation parameters such as path losses and angles of arrival/departure. System 2 is a more deliberate process that takes more time to ‘think’ and provides more accurate results. In this paper we describe the necessary components of a two-system propagation modeling framework, present initial results, and discuss the challenges.",1947-1491,979-8-3503-6990-8,10.1109/AP-S/INC-USNC-URSI52054.2024.10687081,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10687081,,Accuracy;Conferences;Estimation;Radio propagation;Predictive models;Propagation losses;Antennas and propagation,,,,7.0,IEEE,30 Sep 2024,,,IEEE,IEEE Conferences,4,3
Interpretation of parametric design,Ren Yiwei; Ren Xia,"Changzhou University, Changzhou, Jiangsu, China; Designer ofKPF Architectural Design Consulting (Shanghai) Company Limited, KPF Architectural Design Consulting (Shanghai) Company Limited, Shanghai, China",2010 IEEE 11th International Conference on Computer-Aided Industrial Design & Conceptual Design 1,6 Jan 2011,2010,2.0,,1458,1461,"This paper discusses the parametric design for the architectural field. In the field of architectural design, parametric design is another design revolution based on technical updates after the Modern Architecture Movement, and it is increasingly paid close attention to relying on its new way of thinking and good ability to solve complex design problems. Parametric design covers three levels: the parametric technology as a design tool, the way of thinking hidden in the parametric technology, and the design style created by this way of thinking and the technology.",,978-1-4244-7974-0,10.1109/CAIDCD.2010.5681935,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5681935,parametric design;design technique;design trend of thought;architectural design,Integrated optics;Meteorology,,,,9.0,IEEE,6 Jan 2011,,,IEEE,IEEE Conferences,2,3
"Human Intelligence Meets Smart Machine: A Special Event at the IEEE International Conference on Systems, Man, and Cybernetics 2018",C. -S. Lee; M. -H. Wang; L. -W. Ko; Y. -H. Lee; H. Ohashi; N. Kubota; Y. Nojima; S. -F. Su,"Department of Computer Science and Information Engineering, National University of Tainan, Taiwan; Ontology Applications & Software Engineering Laboratory, National University of Tainan, Taiwan; Institute of Bioinformatics and Systems Biology, National Chiao Tung University; Japan Go Association, Tokyo, Japan; Go player, Japan Go Association; Department of System Design, Tokyo Metropolitan University, Tokyo, Japan; Department of Computer Science and Intelligent Systems, Osaka Prefecture University, Japan; Department of Electrical Engineering, National Taiwan University of Science and Technology","IEEE Systems, Man, and Cybernetics Magazine",16 Jan 2020,2020,6.0,1.0,23,31,"Machine learning is a popular approach for cybernetics systems and has always been considered as an important research topic in the computational intelligence area. The Open Go Darkforest (OGD) cloud platform, a machine?human co-learning model, was established to help human players learn and analyze the game Go based on their learning behavior and performance. To evaluate humans' learning progress, a special event—Human and Smart Machine Co-Learning @ IEEE SMC 2018—was held at the IEEE International Conference on Systems, Man, and Cybernetics (SMC) in Miyazaki, Japan, in October 2018.",2333-942X,,10.1109/MSMC.2019.2948050,"Ministry of Science and Technology, Taiwan(grant numbers:MOST 107-2218-E- 024-001); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8961349,,Machine learning;Computational modeling;Computational intelligence;Analytical models;Human factors;Human intelligence,,5.0,,6.0,IEEE,16 Jan 2020,,,IEEE,IEEE Magazines,4,3
Next Bar Predictor: An Architecture in Automated Music Generation,B. M. Dungan; P. L. Fernandez,"Computer Science, Ateneo de Manila University Loyola Heights, Quezon City, Philippines; Ateneo de Manila University Loyola Heights, Quezon City, Philippines",2020 International Conference on Communication and Signal Processing (ICCSP),1 Sep 2020,2020,,,109,113,"Music generation has been an active field of research in computer science and is considered as a creative task attempting to imitate human creativity. With the different approaches to generate musical content, recent works have focused on general adversarial networks. One of these is the Midinet, which is considered the baseline model in this study. In this paper, we propose our Next Bar Predictor, a generative model that creates melody one bar at a time using the previous bar as basis to generate aesthetically pleasing melodies. We explore several variants of this by experimenting on different regression and classification models such as Decision Trees (DT), K-Nearest Neighbors (KNN), and Multilayer Perceptron (MLP). The models were trained using the dataset from Theorytab which consists of 460 songs. The outputs of these different variant models were then compared against those from the Midinet, using both machine-based objective scoring mechanism as well as human-based subjective evaluations. The dissimilarity scores obtained by our KNN (0.65) and DT (0.74) models, scored against the melodies in the dataset, are sufficiently high and indicates that both models are generally creative. Furthermore, based on the evaluation by human listeners, the melodies generated by our DT models are more realistic and pleasing than those of the Midinet. Casual listeners also prefer the DT model to be more interesting, although professional listeners think otherwise. Finally, all the variant models, when compared with Midinet, require much less training time and computational power. The proposed Next Bar Predictor is therefore a viable alternative for automated music generation.",,978-1-7281-4988-2,10.1109/ICCSP48568.2020.9182341,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9182341,Computer generated music;machine learning;artificial intelligence,Bars;Computational modeling;Predictive models;Decision trees;Multilayer perceptrons;Training;Machine learning,,1.0,,20.0,IEEE,1 Sep 2020,,,IEEE,IEEE Conferences,4,3
Situation assessment in computational semiotics,C. Landauer,"Aerospace Integration Science Center, Aerospace Corporation, Los Angeles, CA, USA",Proceedings of the 1998 IEEE International Symposium on Intelligent Control (ISIC) held jointly with IEEE International Symposium on Computational Intelligence in Robotics and Automation (CIRA) Intell,6 Aug 2002,1998,,,712,717,"This paper is about a particular technical problem in the study of autonomy in computational systems: how can a computing system invent and use its own symbols and symbol construction mechanisms? We think this invention is necessary for intelligent behavior in any organism, artificial or otherwise, since it has been observed repeatedly that systems with fixed symbol sets get stuck. This observation is well-known in computing circles, and has been observed in ""extensible"" languages, large and growing knowledge bases, content-based filing systems for technical literature, and inheritance hierarchies for large object-oriented systems: no matter what elaboration mechanisms are used, no matter what initial structures are used, the structures eventually become too constrained by what is already there, and stagnate. To change that phenomenon, we need construction mechanisms that can themselves be changed and elaborated. We think that if we can change the construction mechanisms (which include the alphabet, as the mechanisms for constructing expressions from nothing), that is, the basic units that combine or are combined to make the structures, then we have another way to escape the trap of creeping rigidity: we can elaborate the units out from underneath the existing structures. This brings us directly to computational semiotics, which for us is the study of the treatment and use of symbols in computing systems. This paper is primarily intended to stimulate discussion and further research in these areas, since the questions are very hard and have no easy answers.",2158-9860,0-7803-4423-5,10.1109/ISIC.1998.713807,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=713807,,Postal services;Computational and artificial intelligence;Organisms;Knowledge based systems,,3.0,,19.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,3
Cartoon Extraction Mechanism via UML Model Based on Natural Language Requirement Specs,J. Kim; C. Park; W. Jang; R. Y. C. Kim,"Dept. Software and Communication Engineering, Hongik University, Sejong, Republic of Korea; Dept. Software and Communication Engineering, Hongik University, Sejong, Republic of Korea; Dept. Software and Communication Engineering, Hongik University, Sejong, Republic of Korea; Dept. Software and Communication Engineering, Hongik University, Sejong, Republic of Korea",2023 International Conference on Computational Science and Computational Intelligence (CSCI),19 Jul 2024,2023,,,1578,1582,"Recently, research on the development of artificial intelligence, in particular generative AI, has been active around the current world. Recent research mainly focuses on generating various types of outputs (text, image, video, etc.) from natural language textual inputs. However, understanding the meaning of these prompts in AI remains a challenge. In this paper, we propose a mechanism for extracting Cartoon images via UML Models based on natural language-based specifications, mapping a cut image's cartoon elements with UML properties extracted through linguistic textual analysis in software engineering. We expect software engineers to automatically help toon writers generate a cartoon's image with linguistic mechanisms.",2769-5654,979-8-3503-6151-3,10.1109/CSCI62032.2023.00260,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10590006,Linguistic Analysis;Natural Language Processing;Toon Generation;UML Diagram;Software Engineering Design,Analytical models;Generative AI;Scientific computing;Computational modeling;Unified modeling language;Semantics;Linguistics,,,,9.0,IEEE,19 Jul 2024,,,IEEE,IEEE Conferences,4,3
Melting Your Models: An Integrated AI-based Creativity Support Tool for Inspiration Evolution,X. Zhang; X. Mao; Y. Yin; C. Chai; T. Zhang,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; Innovational Design Institute of Zhejiang University, Zhejiang University, Hangzhou, China",2022 15th International Symposium on Computational Intelligence and Design (ISCID),1 Feb 2023,2022,,,97,101,"Design is a creative, complex, and iterative process. Although a variety of AI models for supporting design has been developed, there is little research on providing a seamless flow across multiple AI models, as well as the inspiration evolution within the process. We present an integrated AI-based Creativity Support Tool(AI-CST) that systematically integrates multiple AI models and contains a novel Inpiration Evolver to facilitate collaboration between designers and AI models. A between-subject sneaker-design experiment comparing our integrated AI-CST and non-integrated AI-CST shows that our AI-CST can significantly improve designers’ performance. Different using preferences and evolution styles have been discovered by the Inspiration Evolver, which inspires further study on the adaptation of the integrated AI-CST.",2473-3547,978-1-6654-5616-6,10.1109/ISCID56505.2022.00029,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10029394,creativity support tool;integrated system;inspiration evolution;interactive tool;artificial intelligence,Adaptation models;Computational modeling;Collaboration;Iterative methods;Artificial intelligence;Creativity;Computational intelligence,,4.0,,24.0,IEEE,1 Feb 2023,,,IEEE,IEEE Conferences,3,3
"Neural architectures for thinking, reasoning and being conscious",J. G. Taylor; M. Hartley,"Computational neuroscience group, King's College, University of London, London, UK; Computational neuroscience group, King's College, University of London, London, UK",2009 International Joint Conference on Neural Networks,31 Jul 2009,2009,,,3104,3110,"The human mind crucially thinks and reasons, all the while being conscious. Possible architectures to achieve the first two of these attributes are proposed, the first of these being based on those for the mental simulation loop suggested as being at the basis of thinking. Simulations of the architectures, drawn from infant development and reasoning at a non-linguistic level, justify their ability to achieve their aims. How these activities may become conscious briefly presented as part of the attention control systems (motor and sensory) involved in the overall architecture.",2161-4407,978-1-4244-3548-7,10.1109/IJCNN.2009.5178875,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5178875,,Brain modeling;Pediatrics;Humans;Military computing;Motor drives;Neural networks;Educational institutions;Control systems;Couplings;Cost accounting,,,,14.0,IEEE,31 Jul 2009,,,IEEE,IEEE Conferences,4,3
Data Modeling Algorithm of Traditional Aesthetics and Modern Art Design Under the Background of Big Data,A. Han,"Sichuan University of Media and Communications. College of Communication and Management, Chengdu, China",2022 International Conference on Applied Artificial Intelligence and Computing (ICAAIC),16 Jun 2022,2022,,,779,782,"Under the background of big data, traditional aesthetic design thinking is an important professional basic course in current art design teaching. Modern art design is a thinking training for cultivating college students to be designers in the future. It is an experience of laws and national folk culture, and it is the future design benchmark that leads contemporary innovative life, aesthetic taste and material spirit. Starting from the connotation and practical significance of traditional aesthetics, this paper analyzes the influence of traditional aesthetics on modern art design, and discusses data modeling algorithms.",,978-1-6654-9710-7,10.1109/ICAAIC53929.2022.9793043,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9793043,Data Modeling Algorithm;Traditional Aesthetics;Modern Art;Big Data,Training;Industries;Art;Computational modeling;Blades;Big Data;Benchmark testing,,,,23.0,IEEE,16 Jun 2022,,,IEEE,IEEE Conferences,4,3
Computational Politics and Economy for the Establishment of an Integrated Intelligent Government,M. Nojoumian; T. T. Tran,"School of Information Technology and Engineering, University of Ottawa, Ottawa, ONT, Canada; School of Information Technology and Engineering, University of Ottawa, Ottawa, ONT, Canada",2006 Canadian Conference on Electrical and Computer Engineering,15 Jan 2007,2006,,,332,336,"This paper aims at covering the following issues: computational approach to social sciences, analysis & reasoning in politics/economy, and the role of electronic technology in governing. The major goal of the first part is to create a new way of thinking about politics and economy, viewing them from a different perspective, not only as humanity disciplines but also considering engineering and computational patterns in these sciences. Next, we focus on designing an integrated intelligent government (IIG) by partitioning a government's structure into different intelligent agents which use diverse knowledge bases and inference methodologies. Finally, we illustrate the role of electronic technology in a novel governing framework from various angles and come up with new ideas in this regard to develop participation, democratization, etc by an international electronic government (IEG)",0840-7789,1-4244-0038-4,10.1109/CCECE.2006.277732,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4054697,Computational Politics;Integrated Intelligent Government;International Electronic Government,Computational intelligence;Intelligent agent;Humans;Decision making;Artificial intelligence;Electronic government;Pattern analysis;Intelligent systems;Voting;Information technology,,,,11.0,IEEE,15 Jan 2007,,,IEEE,IEEE Conferences,4,3
On abstract intelligence and brain informatics: Mapping the cognitive functions onto the neural architectures,Y. Wang,"Dept. of Electrical and Computer Engineering, The University of Calgary, Calgary, Alberta, Canada",2012 IEEE 11th International Conference on Cognitive Informatics and Cognitive Computing,24 Sep 2012,2012,,,5,6,"Summary form only given. A fundamental challenge for almost all scientific disciplines is to explain how natural intelligence is generated by physiological organs and what the logical model of the brain is beyond its neural architectures. According to cognitive informatics and abstract intelligence, the exploration of the brain is a complicated recursive problem where contemporary denotational mathematics is needed to efficiently deal with it. Cognitive psychology and medical science are used to explain that the brain works in a certain way based on empirical observations of corresponding activities in usually overlapped brain areas. However, the lack of precise models and rigorous causality in brain studies has dissatisfied the formal expectations of researchers in computational science and mathematics, because a computer, the logical counterpart of the brain, might not be explained in such a vigor and empirical approach without the support of a formal model and a rigorous means. In order to formally explain the architectures and functions of the brain, as well as their intricate relations and interactions, systematic models of the brain are sought for revealing the principles and mechanisms of the brain at the neural, physiological, cognitive, and logical (abstract) levels. Cognitive and brain informatics investigate into the brain via not only inductive syntheses through these four cognitive levels from the bottom up in order to form theories based on empirical observations, but also deductive analyses from the top down in order to explain various functional and behavioral instances according to the abstract intelligence theory. This keynote lecture presents systematic models of the brain from the facets of cognitive informatics, abstract intelligence, brain Informatics, neuroinformatics and cognitive psychology. A logical model of the brain is introduced that maps the cognitive functions of the brain onto its neural and physiological architectures. This work leads to a coherent abstract intelligence theory based on both denotational mathematical models and cognitive psychology observations, which rigorously explains the underpinning principles and mechanisms of the brain. On the basis of the abstract intelligence theories and the logical models of the brain, a comprehensive set of cognitive behaviors as identified in the Layered Reference Model of the Brain (LRMB) such as perception, inference and learning can be rigorously explained and simulated.The logical model of the brain and the abstract intelligence theory of the natural intelligence will enable the development of cognitive computers that perceive, think and learn. The functional and theoretical difference between cognitive computers and classic computers are that the latter are data processors based on Boolean algebra and its logical counterparts; while the former are knowledge processors based on contemporary denotational mathematics. A wide range of applications of the cognitive computers have been developing in ICIC and my laboratory such as , inter alia, cognitive robots, cognitive learning engines, cognitive Internet, cognitive agents, cognitive search engines, cognitive translators, cognitive control systems, and cognitive automobiles.",,978-1-4673-2795-4,10.1109/ICCI-CC.2012.6311158,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6311158,Cognitive informatics;cognitive computing;abstract intelligence;denotational mathematics;cognitive computers;knowledge processors;inference engines;learning engines;perception engines;computational intelligence;applications,Cognitive informatics;Software;Artificial intelligence;Mathematics;Computational intelligence;Psychology,,7.0,,22.0,IEEE,24 Sep 2012,,,IEEE,IEEE Conferences,3,3
Developing Solutions for Healthcare — Deploying Artificial Intelligence to an Evolving Target,A. Ala-Kitula; K. Talvitie-Lamberg; P. Tyrväinen; M. Silvennoinen,"Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland",2017 International Conference on Computational Science and Computational Intelligence (CSCI),6 Dec 2018,2017,,,1637,1642,"The pace of deploying artificial intelligence (AI) techniques to healthcare has been speeding up. Many of the initiatives have been technology driven aiming at finding problems matching the new technology while systematic, demand driven search for solutions has been limited. Here we describe the process of identifying opportunities for deploying artificial intelligence to healthcare and social services on regional and national levels in Finland. The process includes idea generation and elaboration using a design thinking method complemented with architectural design for identifying required AI capabilities for the 34 best use cases. In this paper, we focus on the development of use case “Mobile Solution for Home Care Coordination and Communication” to observe the evolving balance of technology push and demand pull faced in the process.",,978-1-5386-2652-8,10.1109/CSCI.2017.285,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8561050,Health Information Systems Innovation;Information Technologies for Healthcare Delivery and Management;Artificial Intelligence in Health Informatics;Design thinking,,,7.0,,19.0,IEEE,6 Dec 2018,,,IEEE,IEEE Conferences,3,3
Holonic systems as software paradigms for industrial automation and environmental monitoring,M. Calabrese; V. Piuri; V. Di Lecce,"DTI, University of Milan, Crema, Italy; DTI, University of Milan, Crema, Italy; DIASS, Polytechnic of Bari, Taranto, Italy",2011 IEEE Symposium on Intelligent Agent (IA),14 Jul 2011,2011,,,1,8,"Holon is a powerful metaphor which captures the recursive structure of biological systems and the organization of their decision processes arranged at various granularity abstraction levels. From a computational intelligence perspective, a holon can be conceived as a goal-oriented community of lower-level holons led by more specific targets. Sub-holons co-operate on sub-problems that represent the source problem at a lower knowledge abstraction level. Such a (recursive) hierarchical organization constitutes the so-called holarchy. Holonic thinking is hence particularly suited for complex and intelligent systems modeling: in particular, its success has been proved in the field of Intelligent Manufacturing. Nevertheless, albeit hierarchical and granular thinking are two fundamental prerequisites in Software Engineering, the use of holonic thinking as software paradigm is still flawing in the literature at the moment. In this regard, the paper introduces the concept of ‘holonic granule’ as a novel software building-block for modeling complex granular systems. Prospective applications of holonic granule-based software models are then commented with particular emphasis to industrial automation and environmental monitoring settings.",,978-1-61284-060-4,10.1109/IA.2011.5953620,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953620,holon;granular computing;holonic granule;knowledge representation,Mercury (metals);Computational modeling;Software;Organizations;Face;Humans;Communities,,7.0,,28.0,IEEE,14 Jul 2011,,,IEEE,IEEE Conferences,4,3
Swarm Intelligence to estimate human foreseeability,R. K. Swain; N. K. Kamila; B. B. Misra,"Department of CSE, C. V. Raman College of Engineering, Bhubaneswar, India; Department of CSE, C. V. Raman College of Engineering, Bhubaneswar, India; Department of IT, Silicon Institute of Technology, Bhubaneswar, India","2012 International Conference on Computing, Communication and Applications",5 Apr 2012,2012,,,1,6,"Many researchers have suggested different approach to map the thinking about thinking. However little has been done to evaluate it computationally. In this paper, we propose a technique based on Swarm Intelligence to estimate the human foreseeability. The statistics of moral reasoner of UCI machine learning repository has been used to validate this work. A number of rule sets have been developed to assess the human foreseeability to a reasonable extent. Further an analysis is presented on the impact of human features on foreseeability.",2325-601X,978-1-4673-0273-9,10.1109/ICCCA.2012.6179218,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6179218,Foreseeability;Swarm Intelligence;Thinking about thinking;Particle Swarm Optimization,Humans;Particle swarm optimization;Artificial intelligence;Cognition;Animals;Computational modeling;Educational institutions,,,,21.0,IEEE,5 Apr 2012,,,IEEE,IEEE Conferences,4,3
Design optimization by discrete flow computing and Morse technique,X. Liu; W. Sun; J. Zhang,"School of Management and Economics, Jinan, China; School of Management and Economics, Jinan, China; School of Management and Economics, Jinan, China",5th International Conference on Pervasive Computing and Applications,28 Jan 2011,2010,,,223,227,"The purpose of this paper is to propose a new design optimization technique based on flow computing and Morse theory. The basic idea is based on previous works by the authors on evolutionary architecture paradigm of evolving architectural form. Models will evolve according to a descending flow. Mathematical models include analytical functions, parametric functions and other nonlinear functions will be used to describe the design models. We also present analysis of relationship between evolution and exploration.",,978-1-4244-9143-8,10.1109/ICPCA.2010.5704102,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5704102,Design Computing;Computational Intelligence;Morse Theory,Design optimization;Computational modeling;Mathematical model;Biological system modeling;Sun;Art;Face,,,,10.0,IEEE,28 Jan 2011,,,IEEE,IEEE Conferences,4,3
Web-Based Learning Platforms Integrating Social Networking for Design Education at High Schools in China,H. Jiang; M. Tang,"School of Design, Hong Kong Polytechnic University, Hong Kong, China; School of Design, Hong Kong Polytechnic University, Hong Kong, China",2010 International Conference on Computational Intelligence and Software Engineering,30 Dec 2010,2010,,,1,3,"This paper reviews the design education environment in Chinese mainland. Based on this review, it discusses how to use social networking to support design instructions. With the study on the relationship between social networking and education, this research provides insights on how to support design education by creating an integrated web-based pedagogical model.",,978-1-4244-5391-7,10.1109/CISE.2010.5676838,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5676838,,Social network services;Educational institutions;Internet;Computational modeling;Computers;Multimedia communication,,4.0,,3.0,IEEE,30 Dec 2010,,,IEEE,IEEE Conferences,2,3
A Model of Emotional Agent Based on Granular Computing,J. Hu; C. Guan,"School of Software, University of Nanchang, Nanchang, China; Department of Computer Science and Technology, University of Nanchang, Nanchang, China",2011 Seventh International Conference on Computational Intelligence and Security,12 Jan 2012,2011,,,190,194,"Research results of neurobiology show that emotions play an important and active role in human-like intelligence. To make agent have the ability of handling emotions, a new model structure of emotional agent is presented, based on the granular computing theory and the traditional BDI agent model. The model firstly establishes a new emotion knowledge base based on granular computing for emotion expression, secondly puts forward the emotional decision rules achieving method of the emotional Knowledge base, and finally implements the emotion treatment. An emotional agent based on this model has been realized, experiment results show that it is efficient to transact simple emotions.",,978-1-4577-2008-6,10.1109/CIS.2011.50,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6128103,emotion;model;agent;granular computing,Computational modeling;Cognition;Blood pressure;Knowledge based systems;Adaptation models;Humans;Computer architecture,,1.0,,16.0,IEEE,12 Jan 2012,,,IEEE,IEEE Conferences,4,3
Emotional Agent Based on Rough Set,J. Hu; Y. -h. Chen; C. Guan,"Institute of software Nanchang University, Nanchang, China; Dep. of Computer Science, Nanchang University, Nanchang, China; Dep. of Computer Science, Nanchang University, Nanchang, China",2007 International Conference on Computational Intelligence and Security Workshops (CISW 2007),7 Jan 2008,2007,,,370,373,"To improve the ability of agent for handling emotions, a new architecture for emotion agent is presented, based on the traditional BDI agent model and the rough set theory. By a new emotional reasoning algorithm based on rough set, the architecture performs emotion reasoning and implements the emotion treatment. An emotional agent grid based on this architecture has been realized, experiment results show that it is efficient to transact simple emotions by emotional agents.",,978-0-7695-3073-4,10.1109/CISW.2007.4425512,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4425512,,Computer architecture;Set theory;Artificial intelligence;Intelligent agent;Humans;Computer science;Competitive intelligence;Decision making;Computational intelligence;Security,,1.0,,11.0,IEEE,7 Jan 2008,,,IEEE,IEEE Conferences,4,3
Research on Interactive Simulation Software Is Applied to Foreign Language Teaching Based on Delphi,W. Wei,"School of Foreign Languages, Northeast Dianli University, Jilin City, China",2014 International Conference on Computational Intelligence and Communication Networks,26 Mar 2015,2014,,,1113,1116,"This paper describes the process of design and implementation of multimedia foreign language teaching simulation software is an open system, the simulation of the software system can realize multi computer courses in foreign language, practice. Course selection, foreign language selection method using menu, each foreign language simulation with animation, pictures and text forms, which uses the material is in the form of documents, and is easy to realize dynamic adding, modifying, lookup and update.",,978-1-4799-6929-6,10.1109/CICN.2014.233,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7065653,Foreign language teaching;practice;simulation;Delphi,Education;Mobile communication;Mobile computing;Cloud computing;Computational modeling;Multimedia communication,,,,11.0,IEEE,26 Mar 2015,,,IEEE,IEEE Conferences,6,3
Interpolation of fuzzy knowledge: a model of human reasoning,L. T. Koczy,"Department of Information Engineering, School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia","1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation",6 Aug 2002,1997,3.0,,2957,2962 vol.3,"The paper discusses the evolution of fuzzy rule based models applicable to modeling very complex systems, and starting with ""classic"" symbolic logic based expert controllers/ reasoning systems, going through Zadeh- and Mamdani-style fuzzy models, and continued by the family of rule interpolation based fuzzy systems including hierarchically structured interpolative models.",1062-922X,0-7803-4053-1,10.1109/ICSMC.1997.635446,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=635446,,Interpolation;Fuzzy reasoning;Humans;Fuzzy systems;Fuzzy control;Fuzzy logic;Artificial intelligence;Computational complexity;Control systems;Telematics,,,,12.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,3,3
