document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Hitting the Ground Running: Computational Physics Education to Prepare Students for Computational Physics Research,A. L. Graves; A. D. Light,"Department of Physics and Astronomy, Swarthmore College; Department of Physics, Colorado College",Computing in Science & Engineering,19 Jun 2020,2020,22.0,4.0,50,60,"Momentum exists in the physics community for integrating computation into the undergraduate curriculum. One of many benefits would be preparation for computational research. Our investigation poses the question of which computational skills might be best learned in the curriculum (prior to research) versus during research. Based on a survey of computational physicists, we present evidence that many relevant skills are developed naturally in a research context while others stand out as best learned in advance.",1558-366X,,10.1109/MCSE.2019.2963670,"Office of the University Provost, Arizona State University; James Michener Faculty Fellowship of Swarthmore College; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947952,Computational Physics;Undergraduate Research;Physics Curriculum;Research Skills,Physics;Education;Scientific computing;Computational modeling;Engineering profession;Educational courses;Research initiatives,,6.0,,19.0,IEEE,1 Jan 2020,,,IEEE,IEEE Magazines,6,4
Work in progress: SCRATCHTON,D. Palma; D. P. Flores; J. Miraval; A. Rodríguez; D. Espinoza; J. Díaz León,"UTEC - University of Engineering and Technology, Lima, Perú; UTEC - University of Engineering and Technology, Lima, Perú; UTEC - University of Engineering and Technology, Lima, Perú; UTEC - University of Engineering and Technology, Lima, Perú; UTEC - University of Engineering and Technology, Lima, Perú; UTEC - University of Engineering and Technology, Lima, Perú",2019 IEEE World Conference on Engineering Education (EDUNINE),21 Oct 2019,2019,,,1,3,"There are problems in Peruvian education such as lack of state support, absence of trained teachers, and lack of technological resources. These are factors that limit the teaching of computing in the education of children. As a solution to this problem, the project called “SCRATCHTON” is created, which looks forward to bringing technology to children in an efficiently and easy way. This consists in a programming contest where kids develop a game based on a given theme, where participants need to complete the challenge with the help of Scratch tools that were previously taught through video tutorials. With this, the goal is to encourage children to have better analytical skills, to awake computational thinking, and to increase interest in programming through incentives and recognition.",,978-1-7281-1666-2,10.1109/EDUNINE.2019.8875834,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8875834,computational thinking;education and development;challenge;recognition;Scratch-ton,Programming profession;Games;Tools;Tutorials;Portable computers,,,,7.0,IEEE,21 Oct 2019,,,IEEE,IEEE Conferences,6,7
Building-Blocks: Generating 3D Design by Snapping Blocks,R. Vinayakumar; K. Soman; P. Menon,"Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Lakhshya Cyber Security Labs Pvt Ltd, Coimbatore","2018 9th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",18 Oct 2018,2018,,,1,6,"In this paper, we present a browser-based, visual and media-rich programming platform for K-12 schools that allows novices to create complex 3D shapes. This provides an easy way for designers, architects, and artists to imagine the development of an object. The word computation has received increased attention in today's world because of its applicability in all fields. This tool is very helpful for the user who doesn't have prior programming knowledge and they want to learn and apply the computational concepts as part of their design process. `Building-Blocks' is a graphical programming language used for generation of 3D structures using computational algorithms. This helps to create personally meaningful projects: designing a model, getting the physical object from a model, sharing ideas and project activities with others in Building-Blocks community.",,978-1-5386-4430-0,10.1109/ICCCNT.2018.8494036,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8494036,K-12 education;computational thinking;3D model,Three-dimensional displays;Shape;Computational modeling;Education;Graphical user interfaces;Buildings;Visualization,,,,21.0,IEEE,18 Oct 2018,,,IEEE,IEEE Conferences,6,7
CT4All: Enhancing Computational Thinking Skills in Adolescents with Autism Spectrum Disorders,R. Munoz; T. Schumacher Barcelos; R. Villarroel,"Univ. de Valparaiso e Pontificia Univ. Catolica de Valparaiso, Valparaiso, Chile; Universidade Presbiteriana Mackenzie, Sao Paulo, SP, BR; Pontificia Universidad Catolica de Valparaiso, Valparaiso, Valparaiso, CL",IEEE Latin America Transactions,14 May 2018,2018,16.0,3.0,909,917,"Computational Thinking (CT) has been identified in the last few years as a fundamental skill that should be developed by all people. This has motivated multiple initiatives, whether governmental, through organizations, or by individuals. However, upon realizing a literature review, to the best of our knowledge no initiatives that include minority groups such as those within the Autism Spectrum Disorder (ASD) were proposed. Furthermore, in this context there are no guidelines to orientate the creation of didactic activities that will bring about the benefits of CT. Due to the aforementioned information, in this article we present the definition of a collection of guidelines for the construction of didactic activities (CT4AII) that aim to promote Computational Thinking in adolescents with ASD through the construction of digital games. The proposed guidelines were instantiated in a Digital Games Programming Workshop with Scratch. The workshop was offered to four adolescents with ASD, obtaining the development of high-level CT skills and stimulating interpersonal skills that are diminished in this public. Furthermore, a posttest was executed 5 months later, with the objective of determining if the developed skills had been maintained over time. The results evidenced that the skills were in fact maintained in a sustained manner, demonstrating promising results.",1548-0992,,10.1109/TLA.2018.8358673,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8358673,autism spectrum disorders;computational thinking;game design workshop;neurodiversity,Autism;Guidelines;Games;Conferences;IEEE transactions;Organizations;Bibliographies,,3.0,,,IEEE,14 May 2018,,,IEEE,IEEE Journals,6,7
Promoting Computational Thinking through Visual Block Programming Tools,P. Plaza; M. Castro; J. M. Sáez-López; E. Sancristobal; R. Gil; A. Menacho; F. García-Loro; B. Quintana; S. Martin; M. Blázquez; A. Macho; P. Baizán; F. Mur; G. Carro; C. Pérez; R. Carrasco; Á. López-Rey; M. Rodriguez-Artacho; J. A. Ruipérez-Valiente,"DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; Education UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; LTCS UNED, Madrid, Spain; Massachusetts Institute of Technology, Massachusetts, USA",2021 IEEE Global Engineering Education Conference (EDUCON),18 Jun 2021,2021,,,1131,1136,"Computational Thinking is a competence that is developed more in the last few years. This is due to the multitude of benefits it has in the classroom. Throughout this article we show a series of activities that promote the development of Computational Thinking using tools that allow visual block programming. The particularity of these activities is that some of them were performed during the confinement due to the COVID-19 and other activities were performed later, in the period known as the new normality. Throughout the article, details are provided about the different sessions. The different visual programming tools by blocks and the educational scenarios used are also indicated. In addition, the results obtained are shown.",2165-9567,978-1-7281-8478-4,10.1109/EDUCON46332.2021.9453903,Erasmus; Erasmus; Erasmus; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453903,Computational Thinking;Educational Robotics;Learning technology;STEAM,COVID-19;Resistors;Visualization;Remote laboratories;Tools;Light emitting diodes;Liquid crystal displays,,2.0,,26.0,IEEE,18 Jun 2021,,,IEEE,IEEE Conferences,6,7
A Tool for the Introduction of Programming and Computational Thinking with Motivation using Virtual Reality,A. Barbosa Raposo; H. P. Curasma,Pontifícia Universidade Católica do Rio de Janeiro; Dept. Informática Pontificia Universidade Católica do Rio de Janeiro Rio de Janeiro,2018 XIII Latin American Conference on Learning Technologies (LACLO),1 Aug 2019,2018,,,377,384,"The present work proposes the creation of a Virtual Reality tool that allows students to learn basic concepts of programming and computational thinking with the purpose that they enjoy the technology and feel motivated to learn more. The tool is a Visual Programming Language; the algorithms are formed by block-assembly, thereby solving one of the students' main problems, which are ""syntax errors"". In addition, the tool brings with it a set of level-ordered challenges aimed at teaching students basic principles of programming and logic (sequential programming, repetitive and conditional control structure), where at each level the student will learn the different concepts and behaviors of computational thinking. For the evaluations with the users we counted on the participation of 18 students between 12 and 15 years old coming from two public institutions of Rio de Janeiro. In these evaluations it was also considered to measure the sensation of immersion through Telepresence, Social Presence and Usability.",,978-1-7281-0382-2,10.1109/LACLO.2018.00071,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8783611,"Computational thinking, virtual reality, programming in education, introduction to programming, programming and games, programming and virtual reality",Connectors;Programming profession;Visualization;Tools;Virtual reality;Two dimensional displays,,2.0,,,IEEE,1 Aug 2019,,,IEEE,IEEE Conferences,6,7
Activities to develop computational thinking contextualized with COVID-19 pandemic: a case study,I. Santos; E. C. Grebogy; M. A. Castilho,"Departamento de Informática, Universidade Federal do Paraná, Curitiba, Brazil; Departamento de Informática, Universidade Federal do Paraná, Curitiba, Brazil; Departamento de Informática, Universidade Federal do Paraná, Curitiba, Brazil",2022 IEEE International Humanitarian Technology Conference (IHTC),5 Jan 2023,2022,,,12,18,"The development of Computational Thinking aims at empowering the individual to solve problems. It is a fundamental skill to be acquired to act in the society of the 21st century. This research is a case study that investigates the development of Computational Thinking skills, in the Remote Teaching modality, with students from the 4th and 5th year of Elementary School, in three Brazilian municipalities. The used data were obtained through an Activities Book, all unplugged and contextualized to the prevention and fight against the coronavirus, bringing content and reality closer in the pandemic moment of COVID-19. Additional qualitative data were obtained from two questionnaires that were presented together with the Activities Book to check the interest, determination and commitment. Evidence collection protocol using resources from Inferential Statistics assesses student performance, showed no difference in performance between boys and girls.",,978-1-6654-9034-4,10.1109/IHTC56573.2022.9998356,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9998356,computational thinking;elementary education;COVID-19,COVID-19;Protocols;Pandemics;Education,,1.0,,34.0,IEEE,5 Jan 2023,,,IEEE,IEEE Conferences,6,8
Learning Programming using Lego Mindstorms: Analysis of Learner Experiences,F. H. Noor; F. S. Mohamad; J. L. Minoi,"Faculty of Cognitive Science and Human Development, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia; Faculty of Cognitive Science and Human Development, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia; Faculty of Computer Science and Information Technology Gamification Centre, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia",2020 IEEE 8th R10 Humanitarian Technology Conference (R10-HTC),23 Feb 2021,2020,,,1,6,"We experimented with the viability of using Lego Mindstorms as an alternative approach to supplement the learning of Basic Programming among novice university students. The study captured reactions and responses from ten undergraduates who had no background in Programming and were facing difficulties coping with an introductory course in Programming. Four Lego Mindstorms units were deployed to examine the participants' problem-solving and computational thinking skills. Findings indicate a high positive response (t=3.88 and p =0.004 for Problem Solving; t=-4.13 and p=0.003 for Computational thinking) to the use of Mindstorms as a strategy to encourage higher-order thinking, a critical skill in learning Programming. Participants reported clarity in understanding computational thinking concepts and claimed to be better able to articulate problem-solving tasks when prompted using Mindstorms.",2572-7621,978-1-7281-1110-0,10.1109/R10-HTC49770.2020.9357024,Newton Fund; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9357024,Computational thinking;LEGO Mindstorms;Robotics;problem-solving skills,Conferences;Programming;Tools;Problem-solving;Task analysis,,3.0,,14.0,IEEE,23 Feb 2021,,,IEEE,IEEE Conferences,6,8
Assessing Learning Behavior and Cognitive Bias from Web Logs,R. J. Rao; C. Stewart; A. Perez; S. M. Renganathan,"Dept. of Computer Science and Engineering, The Ohio State University; Dept. of Computer Science and Engineering, The Ohio State University; Dept. of Teaching and Learning, The Ohio State University; Dept. of Computer Science and Engineering, The Ohio State University",2018 IEEE Frontiers in Education Conference (FIE),7 Mar 2019,2018,,,1,5,"This research to practice, work in progress paper presents the analysis strategy used to assess the learning behavior using logs on an e-learning platform. Students who can link algebraic functions to their corresponding graphs perform well in STEM courses. Early algebra curricula teaches these concepts in tandem. However, it is challenging to assess whether students are linking the concepts. Video analyses, interviews and other traditional methods that aim to quantify how students link the concepts taught in school require precious classroom and teacher time. We use web logs to infer learning. Web logs are widely available and amenable to data science. Our approach partitions the web interface into components related to data and graph concepts. We collect click and mouse movement data as users interact with these components. We used statistical and data mining techniques to model their learning behavior. We built our models to assess learning behavior for a workshop presented in Summer 2016. Students in the workshop were middle-school math teachers planning to use this curriculum in their own classrooms. We used our models to assess participation levels, a prerequisite indicator for learning. Our models aligned with ground-truth traditional methods for 17 of 18 students. The results of the models with respect to the two types of components of the web portal have been used to infer possible data or graph oriented cognitive bias.",2377-634X,978-1-5386-1174-6,10.1109/FIE.2018.8658913,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658913,Mathematical Modeling;Computational Thinking;Data Science;web log analytics,Data models;Portals;Mathematical model;Computational modeling;Feature extraction;Data mining;Conferences,,3.0,,16.0,IEEE,7 Mar 2019,,,IEEE,IEEE Conferences,6,8
Unified Theory Acceptance and Use of Technology Against Unplugged Computational Thinking Activities,I. S. Ahmad; T. Y. Sim; C. A. Talib,"Department of Computing and Information Systems, School of Engineering and Technology, Sunway University, Bandar Sunway, Malaysia; School of American Education, Sunway University, Bandar Sunway, Malaysia; Department of Educational Sciences, Mathematics and Creative Multimedia, School of Education, Universiti Teknologi Malaysia, Skudai, Malaysia",2023 IEEE International Conference on Computing (ICOCO),24 Jan 2024,2023,,,357,362,"Occasionally, there may be a low impact on learning engagement between teachers and students due to, for example, poor internet connection or simply because students have lost their focus. One of the methods to improve learning engagement is through a research framework called Unified Theory Acceptance and Use of Technology (UTAUT). This paper adopted 17 UTAUT questions to compare with research variables (pre-post surveys and genders). The user acceptance and use of technology or UTAUT consisted of Likert scale (Strongly disagree to Strongly Agree) questions, computed to generate total scores for each participant. Then, the scores will be compared to each variable to investigate the relationships between these variables against the UTAUT. This study could be implemented via online learning, but in the end, the offline (unplugged) method was the only method to deliver the learning activities. There is limited evidence discussing UTAUT within the area of offline learning; hence, this paper will focus on another spectrum regarding the UTAUT study. Instead of mobile (online) learning engagement, this paper studies the relationship between unplugged learning with user acceptance and the use of technology. Spearman correlation indicated that the unplugged learning approach has a significant positive relationship with user acceptance and use of technology. It revealed that students may also demonstrate an interest in online learning engagement and be able to comprehensively accept the online learning approach. In contrast, Mann-Whitney U test analysis on genders revealed no significant difference. The findings could contribute to another noteworthy discussion regarding the validity of user acceptance and the use of technology against the unplugged learning approach.",,979-8-3503-0268-4,10.1109/ICOCO59262.2023.10397736,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10397736,UTAUT;computational thinking;unplugged learning,Surveys;Correlation;Computational modeling;Hybrid learning,,,,31.0,IEEE,24 Jan 2024,,,IEEE,IEEE Conferences,6,7
Measuring Cognitive Loads while Learning Computational Statistics,R. Quintero-Manes; C. Vieira; N. Hernandez-Vargas,"Departament of Education, Universidad del Norte, Barranquilla, Colombia; Departament of Education, Universidad del Norte, Barranquilla, Colombia; Mathematics and Statistics, Universidad del Norte, Barranquilla, Colombia",2022 IEEE Frontiers in Education Conference (FIE),29 Nov 2022,2022,,,1,4,"This work-in-progress paper is part of a project that aims to analyze how the implementation of different instructional designs through complete and incomplete examples influence the cognitive load that students perceive when learning statistics and computer programming. For this first stage, we conducted a pilot study aimed at conducting a differentiated measurement of cognitive loads through secondary tasks and a subjective scale. The pilot study consisted of three moments. The first one focused on measuring their working memory capacity and their prior knowledge of statistics. Then, students worked on a learning activity focused on using Chi-square and Pearson correlation to conduct inferential analyses. The study included two different instructional designs in the form of computational notebooks. Design 1 consisted of correct and incomplete examples, while Design 2 included correct, incomplete, and incorrect examples. Simultaneously, students had to attend to a secondary task, which consisted of responding to an auditory stimulus, after which they had to press a key on their keyboard. Finally, students completed a naïve rating scale of cognitive loads involved in the task. The results highlight the important role of prior knowledge in different instructional designs and how it connects to students' perceived cognitive effort. Likewise, the differences in the instructional designs influenced students' cognitive loads, suggesting a differentiated measure of extraneous loads. Using incorrect examples in learning statistics and programming may affect students' perceived difficulty without resulting in a better learning outcome.",2377-634X,978-1-6654-6244-0,10.1109/FIE56618.2022.9962606,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962606,Cognitive load;Computational Statistics;Computational Thinking;Subjective Scale;Secondary Task;Working Memory,Presses;Correlation;Keyboards;Cognitive load;Task analysis;Programming profession,,2.0,,14.0,IEEE,29 Nov 2022,,,IEEE,IEEE Conferences,6,4
Simulation education is no substitute for intelligent thinking,Paul; Eldabi; Kuljis,"Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK; Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK; Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK","Proceedings of the 2003 Winter Simulation Conference, 2003.",30 Jan 2004,2003,2.0,,1989,1993 vol.2,"We present a critique of the current teaching practices of simulation. We challenge the current view of simulation, to the extent that most textbooks' contents will be found to be secondary to the missing necessary primary material. We advocate that (simulation) education has four general objectives, which are to teach students how to learn, how to think creatively, how to problem solve, and how to be professionals. These four objectives of education may not be possible to teach. In the words of Oscar Wilde, ""Education is an admirable thing, but it is well to remember from time to time that nothing that is worth knowing can be taught"". So an education in simulation requires that students be put into learning situations that enable them to learn the requisite knowledge concerning the four objectives.",,0-7803-8131-9,10.1109/WSC.2003.1261662,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261662,,Books;Computational modeling;Solid modeling;Art;Sections;Information systems;Education;Contracts;Ethics,,3.0,,3.0,IEEE,30 Jan 2004,,,IEEE,IEEE Conferences,6,9
"Measuring understanding, recognition and construction of computational rules in elementary school using Microsoft's Kodu Game Lab",A. Aggarwal; C. Gardner-McCune,"University of Florida, Gainesville, FL, US; University of Florida, Gainesville, FL, US","2016 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",2 Feb 2017,2016,,,1,3,"Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Computational thinking is central to recent approaches aimed at engaging K-12 students in computer science. Many strategies and metrics have been proposed to foster and measure such skills. The poster presents an empirical study which measures the understanding, recognition and rule construction ability of rising 3rd to 5th grade students from underrepresented communities. This poster also focuses on strategies for engaging students and reflects the importance of a coherent computer science curriculum which includes collaboration and individual activities supported by a graphical tool like Microsoft's Kodu Game Lab.",,978-1-5090-3419-2,10.1109/RESPECT.2016.7836182,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836182,Computational Thinking;Kodu Game Lab;K-12 Curriculum;CS Education,Games;Computers;Computer science;Measurement;Collaboration,,1.0,,,IEEE,2 Feb 2017,,,IEEE,IEEE Conferences,6,7
An Ontology to Formalize a Creative Problem Solving Activity,C. Mercier,"Mnemosyne, Inria, Bordeaux, France",IEEE Transactions on Cognitive and Developmental Systems,14 Dec 2023,2023,15.0,4.0,1891,1904,"Our study is set in an educational context: to better teach and assess 21st-century skills, such as computational thinking or creative problem solving, we propose to formalize a specific activity that involves these competencies. This activity, referred to as #CreaCube, is presented as an open-ended problem which consists of assembling a set of robotic cubes into an autonomous vehicle. We not only anchor our formalization in classical learning science frameworks but we also propose to draw on neuro-cognitive models to describe the observed behaviors of learners engaged in this activity. The chosen formalism is symbolic and is aligned on upper ontologies to ensure that the vocabulary is well specified. This allows for a better communication between the summoned research fields, namely, learning science, cognitive neuroscience, and computational modeling. Beyond this specification purpose, we suggest performing inferences using available reasoners to better guide the analysis of the observables collected during the experiments. This operationalization of a creative problem-solving activity is part of an exploratory research action. In addition, an effective proof of concept is described in this study.",2379-8939,,10.1109/TCDS.2022.3210234,"Inria, AEx AIDE (https://team.inria.fr/mnemosyne/en/aide); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9904876,Cognitive neuroscience;computational thinking;learning science;ontology;problem solving,Task analysis;Ontologies;Computational modeling;Behavioral sciences;Games;Creativity;Context modeling;Neuroscience;Problem-solving,,,,62.0,IEEE,28 Sep 2022,,,IEEE,IEEE Journals,6,9
Future learning environment and impact of ISE,A. K. Noor,"Center for Advanced Computational Technology NASA Langley Research Center, University of Virginia, Hampton, VA, USA","SMC'98 Conference Proceedings. 1998 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.98CH36218)",6 Aug 2002,1998,3.0,,2692,2697 vol.3,"Relevant technologies that can significantly impact education and training are described. The technologies are grouped into four categories: information technology and infrastructure, collaboration technology, modeling and simulation technology, and instructional technology. The synergistic combination of these technologies can dramatically increase the effectiveness of learning. Future learning environment is described in terms of learning objectives, instructional models and technologies. A proposed learning model is presented for preparing engineers to handle the complexities and uncertainties of future high-tech systems. The role of the intelligent synthesis environment (ISE), being developed by NASA, University of Virginia and JPL, in the future learning environment is described.",1062-922X,0-7803-4778-1,10.1109/ICSMC.1998.725067,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=725067,,Space technology;Computational modeling;Information technology;Collaboration;NASA;Educational technology;Computer networks;Brain modeling;Uncertainty;Optical computing,,,,2.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,6,4
The Design of AR-based Virtual Educational Robotics Learning System,F. -C. Ou Yang,"Dept. of Computer Science & Communication Engineering, Providence University, Taichung, Taiwan",2019 8th International Congress on Advanced Applied Informatics (IIAI-AAI),13 Feb 2020,2019,,,1055,1056,"In this study, we propose an AR (Augmented Reality)-based virtual educational robotics learning system, called ""AR Bot"", which aims to support the learning activities of computational thinking and STEM (science technology engineering and mathematics) education. The system consists of two major elements: AR Bot card and AR Bot app. The AR Bot card is a AR trigger for displaying learning materials and quizzes. Smartphones with AR Bot app can be used to scan the AR Bot cards, and then enter the learning units that uses visual blocky programming editor to practice various robot tasks. The motions of virtual robot can be demonstrated in the authentic scenes with AR technology via mobile devices. The AR Bot system is designed to facilitate computational thinking and STEM education in K-12 schools. In the current state of this study, the core programming editor engine of AR Bot has been developed, and the researcher team will prepare to conduct the experiments into STEM courses in a primary school in Taiwan. The AR Bot system is expected to help strengthen the interaction between teachers and students in the classroom, leverage the learning effectiveness, and reduce the cost of robot equipment for schools.",,978-1-7281-2627-2,10.1109/IIAI-AAI.2019.00224,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8992698,"augmented reality, educational robotics, computational thinking, STEM education",,,3.0,,5.0,IEEE,13 Feb 2020,,,IEEE,IEEE Conferences,6,7
Starting from scratch: Developing a pre-service teacher training program in computational thinking,N. Bean; J. Weese; R. Feldhausen; R. S. Bell,"Department of Computing and Information Sciences, Kansas State University, Manhattan, KS; Department of Computing and Information Sciences, Kansas State University, Manhattan, KS; Department of Computing and Information Sciences, Kansas State University, Manhattan, KS; Northwest Missouri State University 800 University Drive, Maryville, MO",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,8,"This paper details a series of pre-professional development interventions to assist teachers in utilizing computational thinking and programming as an instructional tool within other subject areas (i.e. music, language arts, mathematics, and science). It describes the lessons utilized in the interventions along with the instruments used to evaluate them, and offers some preliminary findings.",,978-1-4799-8454-1,10.1109/FIE.2015.7344237,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344237,Computational Thinking;K-12;teacher professional development;Scratch,Sprites (computer);Programming profession;Education;Shape;Conferences;Standards,,37.0,,15.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,6,10
Computational Thinking and Coding Subject in Primary Schools: Methodological Approach Based on Alternative Cooperative and Individual Learning Cycles,E. Vlahu-Gjorgievska; M. Videnovik; V. Trajkovik,"University of Wollongong, Wollongong, NSW, AU; NGO Dig-Ed, Center for Innovation and Digital Education, Skopje, Macedonia; Faculty of Computer Science and Engineering, Saints Cyril and Methodius University of Skopje, Skopje, Macedonia","2018 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)",17 Jan 2019,2018,,,77,83,"Many countries have included or consider to include computational thinking in their educational curricula. This creates the need for a carefully planned educational approach involving different stakeholders as policymakers, educators and students. These stakeholders are the main carriers of the educational reforms thus their perspectives create various challenges and risks. In this paper, we propose a pedagogical approach of teaching coding through games and gamification of the learning process. The flipped classroom is used in order to address the shortcomings in teacher training and deliver learning outcomes in student-centred, fun and engaging way. Proposed solution includes a spiral curriculum implemented in 4 cycles that alternate cooperative and individual learning approach. The approach was evaluated with more than 199 students from 6 different schools. Evaluation analyses were focused on the achieved learning experience identifying differences between male and female students, as well as students with different level of access to ICT resources. The results confirm the benefits of the proposed solution.",2470-6698,978-1-5386-6522-0,10.1109/TALE.2018.8615334,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8615334,coding;programming;computational thinking;gamification;primary schools,Education;Games;Encoding;Tools;Programming profession;Online services,,7.0,,43.0,IEEE,17 Jan 2019,,,IEEE,IEEE Conferences,6,7
Computational Thinking in Augmented Reality: An Investigation of Collaborative Debugging Practices,C. -Y. Chung; I. -H. Hsiao,"CIDSE, Arizona State University, Tempe, AZ, USA; CIDSE, Arizona State University, Tempe, AZ, USA",2020 6th International Conference of the Immersive Learning Research Network (iLRN),4 Aug 2020,2020,,,54,61,"The uniqueness of Augmented Reality (AR) is its affordance to support learning abstract concepts by rich information, visualization and the integration of user-content interaction. Research has shown that abstract idea and invisible phenomena can be learned better with the support of AR. However, high complexity and conceptual Computational Thinking (CT), such as algorithm design and related programming concepts, are rarely studied empirically in the intersection with immersive technology. This study is aimed at addressing this issue and providing a piece of quantitative and empirical evidence to AR-supported Computer Science discipline-based learning. We designed a mobile AR-enabled application based on a CT framework and related AR affordances in the literature. This app can contextualize a programming debugging task and support program editing & CT learning. A controlled laboratory study was designed and conducted. The result of statistical analyses shows that participants with the AR support made better quality of programs with lower errors and less amount of code edits, compared to those without the AR support.",,978-1-7348995-0-4,10.23919/iLRN47897.2020.9155152,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155152,augmented reality;debugging practices;learn to code;computational thinking;computer science education;collaborative learning;mobile app,Visualization;Task analysis;Debugging;Programming profession;Problem-solving;Computed tomography,,5.0,,17.0,,4 Aug 2020,,,IEEE,IEEE Conferences,6,7
A Method for Assigning Weight to the Assessment Indicators of Computational Thinking with XGBoost,X. Zeng; W. Zhang; Y. Chen; H. Chen,"Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; School of Computer Science, Central China Normal University, Wuhan, China; School of Information Technology Application Innovation, Wuhan Polytechnic, Wuhan, China",2023 5th International Workshop on Artificial Intelligence and Education (WAIE),18 Apr 2024,2023,,,90,95,"Computational thinking (CT) assessment indicator assignment is an important strategy for optimizing assessment and an effective method for exploring differences in the importance of assessment indicators. However, the objectivity of the previous methods for assigning assessment indicators of CT is insufficient. Therefore, the paper proposed to use the XGBoost machine learning model to fit the assessment data, fully explore the data features and realize the weighting of CT assessment indicators. The CT assessment indicators are used as the features of XGBoost model training and the assessment levels are used as the training labels to obtain the feature weights through XGBoost model training. The feature weights are used as the CT assessment indicator weights to realize the weighting of assessment indicators of CT in reverse. From the analysis of the CT assessment indicator assignment results, the analysis of the importance of the assessment indicators and the comparative analysis of the assessment results before and after the indicator assignment, it is found that the CT assessment after the indicator assignment has higher robustness and credibility.",,979-8-3503-0706-1,10.1109/WAIE60568.2023.00024,National Natural Science Foundation of China(grant numbers:61977031); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10496935,Computational thinking;XGBoost;Assessment indicators;Indicator weight,Training;Machine learning algorithms;Conferences;Machine learning;Data models;Robustness,,,,20.0,IEEE,18 Apr 2024,,,IEEE,IEEE Conferences,6,4
