document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Research and practice on teaching mode of “Introduction to Computer Science” in Business-Education Partnership,Z. Xue-yan; R. Xiang-min,"School of software, Harbin University, Harbin, China; School of software, Harbin University, Harbin, China",2010 5th International Conference on Computer Science & Education,30 Sep 2010,2010,,,615,618,"Cultivating IT talents in Applied Undergraduate Education needs to establish dynamic teaching mechanism though Business-Education Partnership. This thesis takes the case of “Introduction to Computer Science”, analyzes the location and lack of traditional teaching content, discusses the teaching content reform of “Introduction to Computer Science”, provides that the selection and description of teaching content should reflect the Business-Education interaction, fostering Computational Thinking, dividing “computer operation” into extra-curricular, integration professional English and stimulating interest in learning etc. characteristics, and puts into practice with good results.",,978-1-4244-6005-2,10.1109/ICCSE.2010.5593536,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5593536,Introduction to Computer Science;computer professional English;teaching content reform;Business-Education Partnership;Computational Thinking,Computer science;Computers;Educational institutions;Software;Software engineering;Training,,,,7.0,IEEE,30 Sep 2010,,,IEEE,IEEE Conferences,7,10
Applications of creative education to the teaching in computer course in universities and colleges,R. Yanna; L. Suhong,"College of Information and Management Sciences, Henan Agricultural University, Zhengzhou, China; College of Information and Management Sciences, Henan Agricultural University, Zhengzhou, China",2011 IEEE 3rd International Conference on Communication Software and Networks,8 Sep 2011,2011,,,491,495,"The meaning of the computer course in university lies in innovation and applications. How to cultivate students' innovative ability is not only the first subject the teachers who work at the teaching forefront face but also the new subject the educational circle faces. This essay takes creative educational notion as guidance. It proposes firstly the importance that creative education shall be implemented in basic computer course. Then, it investigates and analyzes the teaching situations in current basic computer course in universities and the current implementation situation in creative education. Based on this, it discusses the methods to implement creative education in this course. After study, comparison and learning from the existing creative teaching model, creative teaching model of basic computer course has been built and applied to teaching practice. The teaching effect of this innovation teaching model is remarkable. This model is one of the feasible approaches to implement innovation education in basic computer course.",,978-1-61284-486-2,10.1109/ICCSN.2011.6013879,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6013879,creative education;computer;teaching in course;universities and colleges,Computational modeling;Analytical models;Computers;Educational institutions,,,,4.0,IEEE,8 Sep 2011,,,IEEE,IEEE Conferences,7,5
Research on the application of hierarchical hybrid teaching mode integrating curriculum ideological and political education in university computer basic courses,C. Tang; X. Chen,"School of Biology and Engineering, Guizhou Medical University, Guizhou, China; School of Biology and Engineering, Guizhou Medical University, Guizhou, China",2024 14th International Conference on Information Technology in Medicine and Education (ITME),27 Mar 2025,2024,,,1016,1020,"This study aims to explore the integration of ideological and political elements in basic computer courses in universities and improve teaching efficiency and students' comprehensive quality through the implementation of hierarchical blended teaching reforms. The research adopted a method that combines teaching design, practical application and effect evaluation to build a hybrid teaching platform that combines online and offline teaching resources. This study shows that the hierarchical blended teaching model adopted effectively improves students' academic motivation, classroom participation and educational satisfaction, and significantly promotes the development of their critical thinking and innovation skills.",2474-3828,979-8-3503-5667-0,10.1109/ITME63426.2024.00203,Guizhou Medical University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10935578,Blended teaching;ideological and political education in courses;teaching reform;computer technology,Technological innovation;Computational modeling;Education;Information technology,,,,11.0,IEEE,27 Mar 2025,,,IEEE,IEEE Conferences,7,5
Preliminary Study on the Teaching Design of Curriculum Ideology and Political Education in “The Basis of Computer Hardware Technology” Based on ADDIE Model,Q. Chen; L. Wang; P. Yu; D. Zhou,"College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China",2020 International Conference on Information Science and Education (ICISE-IE),6 May 2021,2020,,,351,354,"“The basis of computer hardware technology” is a public basic course of engineering in colleges and universities, the course content has a strong theoretical, engineering and practical nature. In the past, teaching mainly focus on the professional knowledge and skills, lacking in the cultivation of thinking, philosophy, politics and humanistic quality. In this paper, we make a preliminary exploration on the teaching design of curriculum ideological and political education in “The basis of computer hardware technology” course, and the ADDIE model is introduced to integrate the elements of ideological and political in classroom lectures, after-school assignments, course experiments and examinations, through the combination of “knowledge transfer and value guidance” by taking professional knowledge education as the carrier, to further improve students' scientific and humanistic qualities, to establish students' sound moral principles and deep national sentiments, to promote students' all-round development, and to meet the needs of talent cultivation.",,978-1-6654-2261-1,10.1109/ICISE51755.2020.00084,Research and Development; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9418806,The basis of computer hardware technology;curriculum ideological and political education;teaching design;ADIIE Model,Ethics;Information science;Computational modeling;Education;Hardware;Knowledge transfer,,2.0,,9.0,IEEE,6 May 2021,,,IEEE,IEEE Conferences,7,5
Exploration of Teaching Reform for C Programming Course Based on OBE-BOPPPS Model and Rain Classroom,W. Yongfen; C. Weiwei; L. Zhigang; L. Yong; S. Lei; L. Ying,"School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China; School of Command and Control Engineering, Army Engineering University of PLA, Nanjing, China","2021 International Conference on Education, Information Management and Service Science (EIMSS)",19 Nov 2021,2021,,,467,470,"As an introductory language required to learn programming, C language opens the door of programming world to students and improves their computational thinking ability. Under the guidance of OBE-BOPPPS teaching model, combined with the online teaching tools of rain classroom, the blended teaching model was explored in this study. The teaching practice indicates that the aforementioned teaching means, if comprehensively applied, can facilitate to cultivate students' high-order cognitive competence and further enhance their computational thinking ability. In the end, the teaching effect was assessed based on the performance comparison results.",,978-1-6654-2707-4,10.1109/EIMSS53851.2021.00106,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603463,BOPPPS;OBE;teaching design;rain classroom;C programming,Analytical models;Rain;Distance learning;Computational modeling;Education;C languages;Tools,,,,13.0,IEEE,19 Nov 2021,,,IEEE,IEEE Conferences,7,7
Reform on college fundamentals of computer course based on mobile computing,X. Liu; H. Xu,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China",2016 11th International Conference on Computer Science & Education (ICCSE),6 Oct 2016,2016,,,890,893,"Fundamentals of Computer is a compulsory course of non-majors in many universities of China. In this paper, we explore the reform on this course for two goals. One is to redesign the teaching content: from operation oriented to computational thinking oriented. Computational thinking is one of the most important ability for 21st century and has become the primary goal of computer foundation education. New content covers the basic principles of computer science as well as the fundamental ways of thinking and problem solving with computer. The second goal is to improve teaching methods by leveraging mobile technology. We propose the use of MIT App Inventor, which is a simple tool for creating mobile applications for Android. Students with no prior knowledge of programming can create entertaining and socially useful applications with App Inventor while practicing computational thinking.",,978-1-5090-2218-2,10.1109/ICCSE.2016.7581699,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7581699,App Inventor;computational thinking;fundamentals of Computer;mobile computing,Computers;Programming;Education;Problem-solving;Mobile applications;Databases,,2.0,,12.0,IEEE,6 Oct 2016,,,IEEE,IEEE Conferences,7,5
Study on Teaching Reform of Computer Course in Medical University Based on MOOC,J. Cui; X. Ning; M. Wu; F. Li,"Department of Medicine and Technology, Qiqihar Medical University, Qiqihar, China; Department of Medicine and Technology, Qiqihar Medical University, Qiqihar, China; Department of Medicine and Technology, Qiqihar Medical University, Qiqihar, China; Department of Computer Science, Beijing Institute of Technology, Beijing, China",2018 13th International Conference on Computer Science & Education (ICCSE),20 Sep 2018,2018,,,1,4,"University computer basic courses have strong practicality and popularity. With the rise of MOOC this course became one of the suitable courses for MOOC learning. This paper introduces the exploration and process of university computer course reform based on MOOC in medical colleges. Integrating MOOC with traditional classroom teaching, it achieved a combination of online and offline integration, extracurricular and extracurricular complementary teaching, analyzed the students' evaluation of the curriculum, and summed up the experience of MOOC, teaching reform practice.",2473-9464,978-1-5386-5495-8,10.1109/ICCSE.2018.8468867,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468867,MOOC;medical student;flipping class;virtual experiment,Education;Computational modeling;Software;Computer science;Solid modeling;Task analysis;Virtual reality,,1.0,,7.0,IEEE,20 Sep 2018,,,IEEE,IEEE Conferences,7,5
On constructing interactive college english learning environment via computer-assist teaching model,Cui Haiying; Shao Lijun; Wang Jing,"College of Foreign Languages, Hebei Normal University of Science and Technology (HBNUST), Qin Huang-dao, China; College of Foreign Languages, Hebei Normal University of Science and Technology (HBNUST), Qin Huang-dao, China; College of Foreign Languages, Hebei Normal University of Science and Technology (HBNUST), Qin Huang-dao, China",2011 3rd International Conference on Computer Research and Development,5 May 2011,2011,3.0,,177,180,"With quick upgrading of knowledge and high demand for all-round talents at the age of information, the integration of computer multimedia into college English course has altered traditional teaching model. The teaching focus is converted to learning process from content; teacher becomes the organizer and manager of class, the director and supervisor of students instead of the lecturer; students become active and autonomous learners instead of passive receivers. Meanwhile, their collaborative skills and communication styles are improved in the so-called computer-assist teaching model. All in all, this student-centered interactive environment contributes to the improvement of the students' comprehensive English skills. The present authors intend to compare the two models, put forward concrete methods to apply this computer-assist teaching model to college English teaching and some constructive suggestions to the improvement of this new model.",,978-1-61284-840-2,10.1109/ICCRD.2011.5764273,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5764273,computer-assist teaching;integration;interactive learning environment;constructivism,Computational modeling;Computers;Educational institutions;Biological system modeling;Internet;Context,,,,6.0,IEEE,5 May 2011,,,IEEE,IEEE Conferences,7,8
Research on the Teaching Reform of Algorithm Design and Analysis Course Under the Background of Engineering Education Professional Certification,L. Gao; C. Zheng; C. Wang,"School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China",2024 14th International Conference on Information Technology in Medicine and Education (ITME),27 Mar 2025,2024,,,925,929,"In order to further improve the level of new engineering professional construction and enhance students' practical programming and innovation capabilities, we carried out teaching reform and practice for the algorithm design and analysis course. Under the guidance of output-oriented and student-centered teaching concept, we analyzed the problems existing in the traditional teaching process of the course, and built up a new course teaching model from the aspects of classroom teaching, course content, teacher-student communication, course assessment, computational thinking as well as moral education. Since the implementation of the new teaching model, the students' grades and learning enthusiasm of this course have been greatly improved, and they have won excellent results in many national algorithm competitions.",2474-3828,979-8-3503-5667-0,10.1109/ITME63426.2024.00186,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10935455,New engineering;Engineering education professional certification;Algorithm design and analysis;Course teaching mode,Algorithm design and analysis;Analytical models;Technological innovation;Ethics;Computational modeling;History;Engineering education;Information technology;Certification;Programming profession,,,,13.0,IEEE,27 Mar 2025,,,IEEE,IEEE Conferences,7,5
Teaching reform of programming basic course based on SPOC blended teaching method,X. Li; C. Gu,"College of Computer Science and Electronic Engineering, Hunan University, Changsha, China; College of Computer Science and Electronic Engineering, Hunan University, Changsha, China",2020 15th International Conference on Computer Science & Education (ICCSE),22 Sep 2020,2020,,,411,415,"As an important course in computer education in higher education, the programming basic course has problems in teaching and learning. The role of teachers is knowledge imparters. And the teaching methods despise students' development. Students often have fears and difficulties in their study, which is not conducive to build their computer application ability and computational thinking. In view of the teaching status quo and existing problems of the programming basic course, this paper proposes to use SPOC blended teaching mode to clarify the role of teachers and students, to develop an interactive teaching mode, to adopt case teaching, to enrich SPOC resources. And we provide students with timely feedback, and change the evaluation methods and other aspects. Through these reforms, we found that students' ability to read and write programs have been improved. The quality of teaching, and the cultivation of computational thinking are improved.",2473-9464,978-1-7281-7267-5,10.1109/ICCSE49874.2020.9201802,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201802,programming basic course;SPOC;blended teaching mode;teaching reform;computational thinking;teaching quality,Programming profession;Grammar;Training;Videos,,1.0,,8.0,IEEE,22 Sep 2020,,,IEEE,IEEE Conferences,7,5
The thinking about teaching basic computer courses of university,J. Sang; Q. Guo,"School of Information, Jilin University of Finance and Economics, Changchun, China; School of Information, Jilin University of Finance and Economics, Changchun, China",2011 IEEE 3rd International Conference on Communication Software and Networks,8 Sep 2011,2011,,,354,357,"With the development of modern science and technology, computer technology and method of higher education has gradually blended with various disciplines and become the necessary support tools of each subject to modernization. Every college offers university computer basic course to cultivate students' computer application ability and make their computer skills better for the professional services. But more or less there are some problems in the current computer basic course which should be improved in the teaching contents, teaching methods, teaching means, teaching mode and examination guidance and so on.",,978-1-61284-486-2,10.1109/ICCSN.2011.6013846,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6013846,Basic compute;Teaching methodr;Teaching reform;exam,Computers;Educational institutions;Writing;Multimedia communication;Irrigation,,,,4.0,IEEE,8 Sep 2011,,,IEEE,IEEE Conferences,7,5
Teaching research and thinking on the computer course of non-computer majors in universities and colleges,Wu Peng,"Computing Center, Henan University, Kaifeng, China",2010 International Conference on Educational and Information Technology,25 Oct 2010,2010,1.0,,V1-153,V1-155,"This article starts from the actual situation faced in the computer teaching of non-computer majors in universities and colleges. On the basis of investigation and research, it actively develops the exploration of teaching research and educational reform to make the computer teaching of non-computer majors in universities and colleges be more favorable.",,978-1-4244-8035-7,10.1109/ICEIT.2010.5607774,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5607774,computer education;teaching research;noncomputer majors;university,Computers;Educational institutions,,,,3.0,IEEE,25 Oct 2010,,,IEEE,IEEE Conferences,7,5
A Teaching Innovative Model of C++ Based on Outcome-Based Education (OBE) and Integration of ACM Competition and Teaching,Y. Zheng; H. Chen; J. Liu,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China",2024 14th International Conference on Information Technology in Medicine and Education (ITME),27 Mar 2025,2024,,,799,803,"Aiming at the main problems of the traditional C++ course teaching, in this paper, a C++ teaching innovation model based on the concept of the Outcome-Based Education (OBE) and the integration of the ACM competition and teaching is proposed based on the background of the era of the New Engineering. It takes the problem-solving and the live code as the main teaching line, takes the information technology teaching as the means, promotes the students’ integration of the theory and practice by the ACM/ICPC competition, and organically combines the process assessment and the final assessment, and implements the diversified assessment forms. For theoretical teaching, the authors put forward an innovative model of C++ teaching based on the concept of the OBE and the combination of the ACM competition and teaching. For practical teaching, the authors designed a keyword-oriented OJ system to address the problem of the large differences in the programming ability among the students. For the course assessment, the authors designed a C++ multi-topic intelligent online examination system. The results of more than ten years’ practical teaching show that the innovative model of the C++ teaching based on the OBE concept and the ACM competition has effectively cultivated the students’ computational thinking and significantly improved their programming ability and innovation ability. In the past ten years, our students won many ACM/ICPC prizes. At present, this teaching innovation model has been effectively promoted and applied in three campuses of our university. It has a certain leading and exemplary role in cultivating the top-notch innovative talents in the field of the computer science with the excellent professional programming ability, computational thinking, the national sentiment, the global vision and the all-round development.",2474-3828,979-8-3503-5667-0,10.1109/ITME63426.2024.00161,South China University of Technology; Fundamental Research Funds for the Central Universities; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10935485,OBE (Outcome-Based Education);ACM/ICPC;C++;teaching innovative model,Technological innovation;Codes;Computational modeling;Education;C++ languages;Problem-solving;Information technology;Programming profession,,,,12.0,IEEE,27 Mar 2025,,,IEEE,IEEE Conferences,7,5
Application of 6-Using mode in computer education,Ping Yang; Yong Yang; Jianguo Dong,"School of Information and Electrical Engineering, Shenyang Agricultural University, Liaoning, China; School of Information and Electrical Engineering, Shenyang Agricultural University, Liaoning, China; School of Sciences, Shenyang Agricultural University, Liaoning, China",2009 4th International Conference on Computer Science & Education,1 Sep 2009,2009,,,1626,1628,"With a view to keeping up with the new development of higher education, university computer teaching should also continue to improve teaching methods and means. After several years of university computer teaching practice, summed up ldquo6-Usingrdquo mode. This teaching mode shows that teachers and students in teaching activities are interaction, complementation and mutual assistance. It is also to stimulate learning motivation to develop students' ability to solve practical problems, innovative practices and it is an effective way to improve the effectiveness of the university computer teaching.",,978-1-4244-3520-3,10.1109/ICCSE.2009.5228313,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5228313,6-using mode;computer teaching;interaction;complementation;mutual assistance insert,Application software;Computer science education;Computer science;Eyes;Ear;Mouth;Heart;Continuing education;Marine vehicles;Roads,,,,7.0,IEEE,1 Sep 2009,,,IEEE,IEEE Conferences,7,5
Research on practical teaching reform of computer composition based on PBL+CDIO mode,W. Zhang; J. Xie; R. Wang; E. Yuan; Y. Tang; Y. Wu,"Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China; Army Engineering University of PLA, Nanjing, China",Fourth International Conference on Computer Science and Educational Informatization (CSEI 2022),22 Nov 2022,2022,2022.0,,255,260,"In order to strengthen the concept of engineering education and cultivate students' professional ability and professional quality in teaching, aiming at the problems existing in the practical teaching of computer composition course, we put forward reform measures in aspects of experimental system, teaching design, organizational form and assessment method by using PBL+CDIO mode, strive to resolve in the practice teaching, How to embody ""learning-centered""? How to cultivate students' computer system ability and computational thinking? How to evaluate the students for the cultivation of ability and quality. From the perspective of teaching effect, students' systematic ability and learning autonomy have been significantly improved compared with previous years.",,978-1-83953-788-2,10.1049/icp.2022.1481,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9957013,,,,,,,,22 Nov 2022,,,IET,IET Conferences,7,5
Virtual experiments for introduction of computing: Using virtual reality technology,F. Li; D. Li; J. Zheng; S. Zhao,"School of Computer Science and Technology Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology Beijing Institute of Technology, Beijing, China",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,5,"Introduction to Computing is a public course for the first-year non-major undergraduate students, aiming at training students for the abilities in computer science and technology with computational thinking. However, as new computer technologies emerge continuously and rapidly, it is required for this course to accommodate more and more knowledge. Therefore the teaching contents are growing enormously, which makes it very difficult to cover all of them in limited hours, and therefore sets an obstacle in understanding computing principles and building up a clear and general picture of computing, especially for non-major students. As computer science and technology are becoming more and more essential for various disciplines and majors, it is urgent for the education community to find out an effective and propagable way to solve this problem. In this regard, we employ virtual reality technology to the experiment teaching of this course, and have developed 18 virtual experiments to support the whole teaching process. For example, Turing machine is a basic model for computer science and technology. However, since it is not a real machine, it is not easy for the students to imagine the working process of Turing machine and understand the related concepts. Another example, the execution of an instruction is very important to understand the principles of computer organization. However, as the information flow is invisible, it is difficult and time-consuming for the teachers to explain how an instruction is executed inside a computer. Therefore, 3D modeling and animation techniques are used to demonstrate the invisible micro-structure of computers, and human-machine interaction and visualization techniques are used to present the internal process of information evolution, thus constructing a complete virtual experiment system of this course, including demonstration experiments, verification experiments and interaction experiments. Our virtual experiments have applied software copyrights and served more than 12,000 students from five universities of China since 2013. The evaluation demonstrates that the virtual experiments have produced excellent results in both teaching effectiveness and learning efficiency, relieved the conflicts between limited hours and vast knowledge, and helped students understand and build up the knowledge of computing.",,978-1-4799-8454-1,10.1109/FIE.2015.7344376,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344376,virtual experiments;Introduction to Computing;virtual reality,Computers;Random access memory;Education;Turing machines;Computational modeling;Computer science;Animation,,9.0,,10.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,7,8
Applications of Matlab in the teachings of electronic major courses,Peiling Zhang; Hui Li,"College of Electrical Engineering and Automation, Henan Polytechnic University, Jiaozuo, China; College of Electrical Engineering and Automation, Henan Polytechnic University, Jiaozuo, China",2010 2nd International Conference on Education Technology and Computer,29 Jul 2010,2010,1.0,,V1-240,V1-243,"There are many abstract concepts and mathematic theory in electronic major courses which are difficult to understand, thus killing students' interests in learning. This paper discusses the applications of Matlab which is used to assist teaching of electronic major courses. The practice shows that the emulation by Matlab not only visualizes the abstract theories but also improves students' comprehensive ability and quality, increases teacher's teaching means, so as to enhance classroom teaching effect.",2155-1812,978-1-4244-6370-1,10.1109/ICETC.2010.5529257,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5529257,Matlab;classroom teaching;emulation,Education;Emulation;Visualization;Signal analysis;Frequency domain analysis;Automation;Mathematics;Computational modeling;Signal processing;Process control,,1.0,,8.0,IEEE,29 Jul 2010,,,IEEE,IEEE Conferences,7,5
Teaching creation on major of industrial design using computer technology,Manli Li; Yinjiao Long,"Department of Art and Design, Wuhan Polytechnic University, Wuhan, China; School of Art Design, Wuhan University of Science and Technology, Wuhan, China",2011 International Conference on Business Management and Electronic Information,23 Jun 2011,2011,1.0,,121,124,"Computer science and technology has developed in a sharply rapid speed during the 21century, and penetrated into all aspects of social. The traditional teaching mode of industrial design major already cannot meet the requirement of students and social development, which should be assisted with computer technology quickly to improve the teaching level and quality. Based on comparing the traditional mode and the computer-assisted mode of industrial design teaching, the advantage of teaching mode using network is analyzed, the relevant innovation measures are presented which focusing on the teaching conception, measure and manner.",,978-1-61284-109-0,10.1109/ICBMEI.2011.5916888,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5916888,computer technology;industrial design;innovation;Teaching;assistant,Computers;Computational modeling;Training;Software;Libraries;Solid modeling,,,,5.0,IEEE,23 Jun 2011,,,IEEE,IEEE Conferences,7,5
Research on Intelligent Online Test System of Linear Algebra Based on Mathematical Modeling,H. Sun; Y. Song,"Jiamusi University School of Science, Jiamusi, China; Jiamusi University School of Science, Jiamusi, China","2021 IEEE Asia-Pacific Conference on Image Processing, Electronics and Computers (IPEC)",7 May 2021,2021,,,1006,1009,"Linear algebra is a professional basic course for science and engineering students in colleges and universities. This course focuses on discussing the linear theory of finite dimensional space, which is highly logical and abstract. Examination is an important way and means to urge students to study consciously and check the effects of teaching and learning. It is also an effective guiding measure for learning behavior, and it is also a method often used to distinguish, discover and select talents. It is an important measure to integrate the idea of mathematical modeling into the reform of mathematics teaching in colleges and universities. Based on the idea of mathematical modeling, this paper calculates the assessment parameters by MCMC method, and realizes the accurate test of online learning achievement. Experimental results show that user satisfaction and performance are high.",,978-1-7281-9018-1,10.1109/IPEC51340.2021.9421096,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9421096,Mathematical modelling;Linear algebra;Intelligent on-line test system,Geometry;Computers;Analytical models;Image processing;Conferences;Computational modeling;Education,,,,8.0,IEEE,7 May 2021,,,IEEE,IEEE Conferences,7,8
Design and Implementation of Multi-interactive Intelligent Teaching in Exhibition Design Courses,Q. Dong,"School of Literature Arts & Media, Tongling University, Tongling, China",2023 International Conference on Computer Engineering and Distance Learning (CEDL),12 Dec 2023,2023,,,127,131,"We discuss the design and implementation of multi-faceted interactive intelligence instruction for exhibition design courses. Our intent is threefold: 1) adapting the new humanities and social sciences to the undergraduate training requirements of applied higher education institutions. 2) combining course characteristics, teaching processes and teaching objectives, and 3) developing a smart teaching model for the curriculum that use “Chaoxing Xuexitong” intelligent terminals. Because successful implementation requires both leadership from teachers and a collaborative effort from students, we review the development process of online teaching to identify the advantages of online teaching platform construction. We also consider how teaching organization and information, and the design perspective can be optimized using the Chaoxing classroom teaching platform. This mode of delivery yields benefits via the optimization of teaching effectiveness while providing a model that can be used to explore intelligent teaching of information technology in exhibition design courses.",,979-8-3503-2903-2,10.1109/CEDL60560.2023.00032,Anhui University; Anhui Provincial Quality Engineering Project; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10337505,Information Technology;Web-based Teaching;B-Learning,Training;Leadership;Computer aided instruction;Distance learning;Computational modeling;Education;Social sciences,,,,5.0,IEEE,12 Dec 2023,,,IEEE,IEEE Conferences,7,8
A qualitative study in middle school on imformation technology teaching model,M. Wu; W. Peng,"Dept. of computer education, Capital Normal University, Beijing, China; Dept. of computer education, Capital Normal University, Beijing, China",2011 6th International Conference on Computer Science & Education (ICCSE),26 Sep 2011,2011,,,1296,1300,"With the new course conception of “teacher-oriented, student-centered” proposed, the teaching model has undergone great changes. This study bases on the six teaching video of information technology discipline in the “seminar of information technology in Beijing”, making use of the NVivo, a qualitative analysis software, and discusses all the aspects of teaching model under the new curriculum concept, then proposes individualized teaching model.",,978-1-4244-9718-8,10.1109/ICCSE.2011.6028870,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6028870,qualitative study;NVivo;teaching video case;imformation technology teaching model,Information technology;Educational institutions;Analytical models;Computational modeling;Software;Seminars,,,,5.0,IEEE,26 Sep 2011,,,IEEE,IEEE Conferences,7,5
