document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Modeling organizational adaptation: A replication of Levinthal’s model of emergent order,B. F. Tivnan,"MITRE Corporation, McLean, VA, USA",2007 Winter Simulation Conference,4 Jan 2008,2007,,,1241,1246,"Levinthal's application of Kauffman's NK model to economic firms continues to be one of the most accepted computational models in organization science. Levinthal investigates the impact to organizational fitness from both adaptive search and the interactions of strategic components within an organization. Despite concerns regarding the applicability of Kauffman's NK model to organization science, Levintha's initial study has received limited critical analysis and has not been independently replicated. Building on previous replication research of Tivnan, this paper describes the formulation, successful replication and critical analysis of Levintha's model of emergent order in contribution towards a model-centered organization science. The paper concludes with a discussion of a credibility assessment of the replication results; namely, model verification and validation.",1558-4305,978-1-4244-1305-8,10.1109/WSC.2007.4419727,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4419727,,Adaptation model;Biological system modeling;Computational modeling;Independent component analysis;Economic forecasting;Predictive models;Stochastic processes;Bridges;Robustness;Guidelines,,4.0,,3.0,IEEE,4 Jan 2008,,,IEEE,IEEE Conferences,4,4
Optimizing Technical Telecommunication Assessment Evaluation with Large Language Models,F. Chorib; G. Budiman; K. Afifah,"Faculty of Electrical Engineering, Telkom University, Bandung, Indonesia; Faculty of Electrical Engineering, Telkom University, Bandung, Indonesia; Faculty of Electrical Engineering, Telkom University, Bandung, Indonesia","2025 International Conference on Advancement in Data Science, E-learning and Information System (ICADEIS)",26 Mar 2025,2025,,,1,6,"This research evaluates the effectiveness of Large Language Models (LLMs) in automated essay evaluation, focusing on ChatGPT 4.0, GPT-2, BERT, and RoBERTa. The models were fine-tuned using the Stanford Question Answering Dataset (SQuAD) and a custom essay scoring dataset, with performance assessed based on Mean Squared Error (MSE), Normalized Mean Squared Error (NMSE), and the R2 Score. Among these, ChatGPT 4.0 demonstrated superior performance, achieving an MSE of 4.59, an NMSE of 0.50, and an R2 Score of 0.72. The findings confirm the model's strong alignment with human scoring standards, providing both accuracy and consistency. This study offers a robust framework to enhance automated essay evaluation, reducing reliance on manual grading and promoting fairness. Future studies should focus on addressing limitations such as dataset diversity and computational efficiency to further improve model generalization and scalability. Overall, this research highlights the transformative potential of advanced LLMs in establishing scalable, accurate, and equitable educational assessment systems.",,979-8-3315-1332-0,10.1109/ICADEIS65852.2025.10933114,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10933114,Automated Essay Scoring;Large Language Models;API ChatGPT,Accuracy;Large language models;Computational modeling;Scalability;Writing;Chatbots;Data models;Question answering (information retrieval);Reliability;Standards,,,,15.0,IEEE,26 Mar 2025,,,IEEE,IEEE Conferences,4,4
Selection and Scheduling of Actions for Innovation Capabilities Improvement,F. Quezada; L. Rojo-González; Ó. C. Vásquez,"Laboratoire d'Informatique de Paris 6, Sorbonne Universit??, Paris, France; Department of Industrial Engineering, Universidad de Santiago de Chile, Santiago; Department of Industrial Engineering, Universidad de Santiago de Chile, Santiago","2019 6th International Conference on Control, Decision and Information Technologies (CoDIT)",2 Sep 2019,2019,,,25,29,"This paper introduces the selection and scheduling problem of actions for improving the innovation capability (IC) of an enterprise based on expert assessment using a particular maturity grids for its measurement, in which budget and time limit constraints are imposed. To address this problem, we study its computational complexity and formulate a binary integer linear programming (BILP) for an exact resolution, which meets IC targets and minimizes the total cost of the schedule for the selected actions. To illustrate the usefulness of the proposed model, a numerical example based on a French textile company is considered.",2576-3555,978-1-7281-0521-5,10.1109/CoDIT.2019.8820394,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820394,Selection;Scheduling;Innovation capability,Companies;Technological innovation;Schedules;Computational complexity;Integer linear programming;Integrated circuit modeling,,,,21.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,4,4
A parallel scalable approach to short-range molecular dynamics on the CM-5,R. Giles; P. Tamayo,"Department of Electrical, Computer, and Systems Engineering and Center for Computational Science, Boston University, Boston, MA, USA; Thinking Machines Corporation, Cambridge, MA, USA",Proceedings Scalable High Performance Computing Conference SHPCC-92.,6 Aug 2002,1992,,,240,245,"Presents a scalable algorithm for short-range molecular dynamics which minimizes interprocessor communications at the expense of a modest computational redundancy. The method combines Verlet neighbor lists with coarse-grained cells. Each processing node is associated with a cubic volume of space and the particles it owns are those initially contained in the volume. Data structures for 'own' and 'visitor' particle coordinates are maintained in each node. Visitors are particles owned by one of the 26 neighboring cells but lying within an interaction range of a face. The Verlet neighbor list includes pointers to own-own and own-visitor interactions. To communicate, each of the 26 neighbor cells sends a corresponding block of particle coordinates using message-passing cells. The algorithms has the numerical properties of the standard serial Verlet method and is efficient for hundreds to thousands of particles per node allowing the simulation of large systems with millions of particles. Preliminary results on the new CM-5 supercomputer are described.<>",,0-8186-2775-1,10.1109/SHPCC.1992.232636,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=232636,,Computational modeling;Concurrent computing;Supercomputers;Biology computing;Systems engineering and theory;Data structures;Liquids;Solids;Polymers;Chemistry,,4.0,,13.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,4
Frontier exploration of internet thinking and case study,L. Li; S. Liu; K. Zhang,"School of Economics and Management, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China","2016 International Conference on Logistics, Informatics and Service Sciences (LISS)",16 Feb 2017,2016,,,1,6,"Traditional enterprises should change their marketing strategy, business model, organizational structure and etc. to cope with the new market in the Internet age. Duo to the above requirement, the conception of Internet Thinking (IT) is created in China. Although many scholars have done a lot of research on this field about the company operating at the context of Internet and a few Chinese researchers begin to pay attention to Internet Thinking. The existing research focused on the specific points without a systematic view. This paper try to integrate different points of view and combine with the practice of Chinese market to figure out what is Internet Thinking. The first, some key words of Internet Thinking are extracted from literature review and practice in business world; the second, the components involved are analyzed and the definition is given; at last, the company of Xiaomi will be taken as the case to test the model.",,978-1-5090-1102-5,10.1109/LISS.2016.7854402,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7854402,Internet Thinking;Definition;The Components;Case Study,Internet;Technological innovation;Companies;Computational modeling;Big data,,2.0,,42.0,IEEE,16 Feb 2017,,,IEEE,IEEE Conferences,4,4
Two types of anticipation in sensory-motor coupling,Y. Miyake; Y. Onishi; E. Popper,"Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Yokohama, Japan; Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Yokohama, Japan; Intitut für Mediziniche Psychologie, Ludwig-Maximilians Universität München, München, Germany",SICE 2003 Annual Conference (IEEE Cat. No.03TH8734),4 Oct 2004,2003,1.0,,551,556 Vol.1,"The anticipatory timing control in sensory-motor coupling is indispensable to generate coordinative movement among humans, however its cognitive mechanism still remains obscure. In this study we used synchronization tapping task as a model system, and negative asynchrony phenomenon where the tap onset precedes the stimulus onset was analyzed as an example of the anticipation. Especially, applying dual task method, the relationship between the anticipation mechanism and the higher brain function such as attention and working memory was investigated. The results revealed two types of anticipatory timing control. In the inter stimulus-onset interval (ISI) range of 450 to 1800 ms, automatic anticipation that is not affected by attentional resources was observed and was based on feed forward dynamics. In the 2400 to 3600 ms range, the anticipation showed trade-off relationship in the allocation of attentional resources. Magnitude of synchronization error (SE) between tap onset and stimulus onset in this region was scaled by the ISI and the feed back dynamics concerning ISI was suggested. Accordingly, anticipation in timing control was shown to be a dual processing between the attentional process and the embodied automatic process.",,0-7803-8352-4,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1323421,,Timing;Resource management;Automatic control;Feeds;Buffer storage;Computational intelligence;Psychology;Control systems;Humans;Intersymbol interference,,,,24.0,,4 Oct 2004,,,IEEE,IEEE Conferences,4,4
Holonic systems as software paradigms for industrial automation and environmental monitoring,M. Calabrese; V. Piuri; V. Di Lecce,"DTI, University of Milan, Crema, Italy; DTI, University of Milan, Crema, Italy; DIASS, Polytechnic of Bari, Taranto, Italy",2011 IEEE Symposium on Intelligent Agent (IA),14 Jul 2011,2011,,,1,8,"Holon is a powerful metaphor which captures the recursive structure of biological systems and the organization of their decision processes arranged at various granularity abstraction levels. From a computational intelligence perspective, a holon can be conceived as a goal-oriented community of lower-level holons led by more specific targets. Sub-holons co-operate on sub-problems that represent the source problem at a lower knowledge abstraction level. Such a (recursive) hierarchical organization constitutes the so-called holarchy. Holonic thinking is hence particularly suited for complex and intelligent systems modeling: in particular, its success has been proved in the field of Intelligent Manufacturing. Nevertheless, albeit hierarchical and granular thinking are two fundamental prerequisites in Software Engineering, the use of holonic thinking as software paradigm is still flawing in the literature at the moment. In this regard, the paper introduces the concept of ‘holonic granule’ as a novel software building-block for modeling complex granular systems. Prospective applications of holonic granule-based software models are then commented with particular emphasis to industrial automation and environmental monitoring settings.",,978-1-61284-060-4,10.1109/IA.2011.5953620,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953620,holon;granular computing;holonic granule;knowledge representation,Mercury (metals);Computational modeling;Software;Organizations;Face;Humans;Communities,,7.0,,28.0,IEEE,14 Jul 2011,,,IEEE,IEEE Conferences,4,3
Think4SCND: Reinforcement Learning With Thinking Model for Dynamic Supply Chain Network Design,P. Li; S. Ren; Q. Zhang; X. Wang; Y. Liu,"Business School, University of Hull, Hull, U.K.; Tandon School of Engineering, New York University, New York, NY, USA; Department of Statistics and Biostatistics, California State University, East Bay, Hayward, CA, USA; Department of Computer and Information Science, University of Pennsylvania, Philadelphia, PA, USA; Department of Computer Science, Worcester Polytechnic Institute, Worcester, MA, USA",IEEE Access,27 Dec 2024,2024,12.0,,195974,195985,"Supply chain network design is a critical strategic challenge that significantly influences operational efficiency and competitiveness in the global marketplace. This paper introduces Think4SCND, a novel deep reinforcement learning framework that addresses the dynamic complexities of supply chain network design by integrating a Supply Chain Transformer Network with a Thinking Model. Our approach formulates the supply chain network design problem as a Markov Decision Process, developing an architecture capable of handling mixed discrete-continuous action spaces. The core innovation lies in the Thinking Model, which enhances the Supply Chain Transformer Network’s ability to reason about future states and evaluate decision sequences, enabling more informed and forward-looking decision-making. We propose an end-to-end training algorithm that effectively combines model-free reinforcement learning with model-based planning. Extensive experiments on both synthetic and real-world datasets show that Think4SCND significantly outperforms state-of-the-art baselines, achieving near-optimal solutions with a fraction of the computational cost. The framework demonstrates superior adaptability to disruptions and strong generalization capabilities, successfully transferring knowledge from medium-sized problems to larger, unseen instances.",2169-3536,,10.1109/ACCESS.2024.3521439,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10812729,Supply chain network design;inventory management;reinforcement learning;thinking model;transformer network,Supply chains;Adaptation models;Optimization;Inventory management;Training;Deep reinforcement learning;Costs;Games;Decision making;Computational modeling,,,,35.0,CCBY,23 Dec 2024,,,IEEE,IEEE Journals,4,4
The Logic of Cognitive Genetic Structures,R. A. Fiorini,"Dept. of Electronics, Information & Bioengineering Politecnico di Milano University Milano, Italy",2018 IEEE 17th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),7 Oct 2018,2018,,,306,315,"In this paper we show that, when dealing with genetic structures of cognition, Piaget's approach is the most convenient algebraic form of logic structure to use and which classical logic can be derived from. But the formal rationality provided by the derived “semantic squares” is not spontaneous at rational level, and therefore, should not be easy to learn for adults. This is the main reason why we need reliable and effective training tools to achieve full logic and predicative proficiency, like the Elementary Pragmatic Model (EPM). We present the basic considerations towards the development of computational, intelligent tutoring system (ITS), taking in focus the computational model for current reasoning fallacies based on Piaget-Klein Fourgroup and related EPM training tool to achieve predicative proficiency. EPM and ITS can also contribute to AI and cognitive informatics, helping to develop autonomous reasoning system for person-centered learning and training to predicative competence and decision making.",,978-1-5386-3360-1,10.1109/ICCI-CC.2018.8482101,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482101,brain-inspired systems;cognitive computing;cognitive intelligence;computational intelligence;deep thinking;Elementary Pragmatic Model;CICT;decision making;person-centered learning;Intelligent Tutoring System,Cognition;Bayes methods;Computational modeling;Psychology;Tools;Pragmatics;Mathematical model,,,,65.0,IEEE,7 Oct 2018,,,IEEE,IEEE Conferences,4,4
Systems thinking in fair water resources allocation,K. W. Hipel,"Department of Systems Design Engineering, University of Waterloo, Waterloo, ONT, Canada",2013 IEEE 9th International Conference on Computational Cybernetics (ICCC),3 Oct 2013,2013,,,11,11,"Systems thinking approaches are employed to construct a formal decision making methodology for equitably allocating water among competing users in a river basin when taking into account both the societal and physical systems aspects of the allocation problem. In particular, within the societal component of the decision problem, multiple participants, their multiple objectives, equity principles, and economic factors are considered, while the physical systems part reflects relevant hydrologic and environmental factors. The Cooperative Water Allocation Model (CWAM) incorporates these societal and physical systems concerns within the framework of a large-scale optimization program which is divided into two main steps. Firstly, water is allocated among users based on existing legal water rights regimes or agreements. Secondly, water and associated benefits are reallocated among stakeholders to maximize basin-wide welfare. CWAM is applied to the South Saskatchewan River Basin located in the Canadian province of Alberta to demonstrate how it can be conveniently applied to a water allocation system of systems problem.",,978-1-4799-0063-3,10.1109/ICCCyb.2013.6617570,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6617570,,Water resources;Resource management;Educational institutions;Rivers;Awards activities;Societies;Cybernetics,,,,,IEEE,3 Oct 2013,,,IEEE,IEEE Conferences,4,4
Human based genetic algorithm,A. Kosorukoff,"Department of General Engineering, University of Illinois, Urbana-Champaign, USA","2001 IEEE International Conference on Systems, Man and Cybernetics. e-Systems and e-Man for Cybernetics in Cyberspace (Cat.No.01CH37236)",6 Aug 2002,2001,5.0,,3464,3469 vol.5,"A new class of genetic algorithms (GA) is presented. It is based on the idea of outsourcing, a popular trend in business. In a human based genetic algorithm (HBGA), all primary genetic operators are outsourced, i.e. delegated to external human agents. A totally outsourced genetic algorithm uses both human evaluation and the human ability of innovation. It is a multi-agent environment and the mediator of communication between multiple heterogenous agents. The advantage of this approach is its ability to address complex problems for which it is hard, not only to evaluate individuals, but to find a good representation for them. These qualities allow HBGA to process flows of information without knowledge of its particular structure and representation. The suggested conceptual approach can also be used as a general model and a way of thinking about different kinds of genetic algorithms.",1062-922X,0-7803-7087-2,10.1109/ICSMC.2001.972056,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972056,,Humans;Genetic algorithms;Electronics packaging;Technological innovation;Multiagent systems;Genetic mutations;Laboratories;Genetic engineering;Evolutionary computation;Natural language processing,,59.0,12.0,9.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,4,4
Notice of Retraction: Probe into the Teaching of Probability Theory and Stochastic Process,C. -x. Li; S. -m. Zhang,"Xi'an University of Posts and Telecommunications, Xi'an, Shaanxi, CN; Xi'an University of Posts and Telecommunications, Xi'an, Shaanxi, CN",2009 International Conference on Computational Intelligence and Software Engineering,28 Dec 2009,2009,,,1,4,Retracted.,,978-1-4244-4507-3,10.1109/CISE.2009.5366432,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5366432,,,,1.0,,6.0,IEEE,28 Dec 2009,,,IEEE,IEEE Conferences,4,1
The IEEE Computer Society Smart Grid Vision Project opens opportunites for computational intelligence,D. Cartes; J. H. Chow; D. McCaugherty; S. Widergren; G. Kumar Venayagamoorthy,"Florida State University, Tallahassee, FL, USA; Rensselaer Polytechnic Institute, Troy, NY, USA; Athena Sciences Corporation, Fairmont, WV, USA; Pacific Northwest National Laboratory, Richmond, WA, USA; Clemson University, Clemson, SC, USA",2013 IEEE Conference on Evolving and Adaptive Intelligent Systems (EAIS),19 Sep 2013,2013,,,144,150,"The IEEE Computer Society Smart Grid Vision Project (CS-SGVP) was chartered to develop Smart Grid visions looking forward as far as 30 years into the future. At the completion of the project it was realized that to address the complexity of a Smart Grid with vast numbers of intelligent connected devices and systems, computational intelligence techniques must move from top-down to the lowest levels of architectures, with interactive cooperation between smart components, each with a level of autonomy. The CS-SGVP team emphasized creative thought leadership and “blue sky” thinking to identify future Smart Grid operational visions and the role of computing to achieve these visions. The CS-SGVP team developed its visions using a three-tiered approach. Architectural concepts describe Smart Grid goals and characteristics, general grid types, as well as computing concepts considered common across grid types. Functional concepts describe how the grid will operate. Technological concepts describe the roles of certain technologies within the Smart Grid. The CS-SGVP expects that over the course of many years, various visions will come to fruition.",,978-1-4673-5855-2,10.1109/EAIS.2013.6604117,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6604117,Adaptive critics;computers;computational intelligence;intelligent multi-agents;smart grid,Smart grids;Computational intelligence;Conferences;Computers;Economics;Power system dynamics,,,,95.0,IEEE,19 Sep 2013,,,IEEE,IEEE Conferences,4,4
Nonnative speech recognition based on bilingual model modification,Q. Zhang; J. Pan; S. -d. Chan; Y. Yan,"Think IT Speech Laboratory, Institute of Acoustics, Chinese Academy and Sciences, Beijing, China; Think IT Speech Laboratory, Institute of Acoustics, Chinese Academy and Sciences, Beijing, China; Department of Chinese and Bilingual Studies, Hong Kong Polytechnic University, Hong Kong, China; Think IT Speech Laboratory, Institute of Acoustics, Chinese Academy and Sciences, Beijing, China",2009 IEEE International Conference on Fuzzy Systems,2 Oct 2009,2009,,,110,114,"This paper presents a novel bilingual model modification approach to improve nonnative speech recognition accuracy when the variations of accented pronunciations occur. Each state of baseline nonnative acoustic model is modified with several candidate states from the auxiliary acoustic model, which is trained on speakers' mother language. State mapping criterion and n-best candidates are investigated, and different numbers of Gaussian mixtures of the auxiliary acoustic model are compared based on a grammar-constrained speech recognition system. Using this bilingual model modification approach, compared to the nonnative acoustic model which has already been well trained by adaptation technique MAP, the Phrase Error Rate further achieves a 5.83% relative reduction, while only a small relative increase on Real Time Factor occurs.",1098-7584,978-1-4244-3596-8,10.1109/FUZZY.2009.5277103,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277103,,Speech recognition;Loudspeakers;Natural languages;Training data;Automatic speech recognition;Acoustic testing;Error analysis;Robustness;Maximum likelihood linear regression;Merging,,,,12.0,IEEE,2 Oct 2009,,,IEEE,IEEE Conferences,4,4
Swarm Intelligence to estimate human foreseeability,R. K. Swain; N. K. Kamila; B. B. Misra,"Department of CSE, C. V. Raman College of Engineering, Bhubaneswar, India; Department of CSE, C. V. Raman College of Engineering, Bhubaneswar, India; Department of IT, Silicon Institute of Technology, Bhubaneswar, India","2012 International Conference on Computing, Communication and Applications",5 Apr 2012,2012,,,1,6,"Many researchers have suggested different approach to map the thinking about thinking. However little has been done to evaluate it computationally. In this paper, we propose a technique based on Swarm Intelligence to estimate the human foreseeability. The statistics of moral reasoner of UCI machine learning repository has been used to validate this work. A number of rule sets have been developed to assess the human foreseeability to a reasonable extent. Further an analysis is presented on the impact of human features on foreseeability.",2325-601X,978-1-4673-0273-9,10.1109/ICCCA.2012.6179218,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6179218,Foreseeability;Swarm Intelligence;Thinking about thinking;Particle Swarm Optimization,Humans;Particle swarm optimization;Artificial intelligence;Cognition;Animals;Computational modeling;Educational institutions,,,,21.0,IEEE,5 Apr 2012,,,IEEE,IEEE Conferences,4,3
Naive mechanics: a computational model of device use and function in design improvisation,J. Hodges,"San Francisco State University, USA",IEEE Expert,6 Aug 2002,1992,7.0,1.0,14,27,"The EDISON project, which is developing computational models that can solve problems and reason creatively about mechanical devices, is discussed. The project addresses two general issues: the breadth of and interactions between knowledge needed for creative reasoning, and the amount of knowledge needed to describe mechanical devices, their behavior, function, and use. This approach supports mechanical improvisation by applying the concept of device functional equivalence in different situations. The discussion covers the following: two classes of individual objects used by EDISON, device behavior and function, device use in problem-solving situations, and functional similarity and improvisation.<>",2374-9407,,10.1109/64.120684,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=120684,,Computational modeling;Lifting equipment;Humans;Problem-solving;Design engineering;Systems engineering and theory;Zinc;Graphics;Art,,23.0,,16.0,IEEE,6 Aug 2002,,,IEEE,IEEE Magazines,4,9
A Computational Model of Focused Attention Meditation and Its Transfer to a Sustained Attention Task,A. J. Moye; M. K. van Vugt,"Institute of Cognitive Psychology, Perception and Research Methods, University of Bern, Bern, Switzerland; Bernoulli Institute of Mathematics, Computer Science and Artificial Intelligence, University of Groningen Nijenborgh 9, AG Groningen, The Netherlands",IEEE Transactions on Affective Computing,27 May 2021,2021,12.0,2.0,329,339,"Meditation has been shown to aid with the management of affective disorders through improving emotion regulation. Here we begin to develop a theory of meditation by creating a computational cognitive model of focused attention meditation. Our model was created within Prims, a derivative of the ACT-R cognitive architecture. We implemented a model based on an extensive literature review of how the meditation experience unfolds over time. We then tested the Prims model in a sustained attention task, intending to capture a faculty that may be trained with meditation practice. The model was significantly better able to maintain focus after the meditation practice than before. These results agree qualitatively with empirical findings of a longitudinal study on the effects of meditation conducted in 2010. The central mechanism for increasing task relevant focus in the model seems to be a feedback loop. The meditation and mind-wandering processes reinforce themselves and weaken the other. However, this reinforcement is more dispersed in the more elaborate mind-wandering process, which causes it to decrease over time. We speculate that observed improvements in emotion regulation observed after meditation arise from the ability to maintain focus, because it allows the practitioner to avoid emotions spiraling out of control.",1949-3045,,10.1109/TAFFC.2019.2908172,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8676257,Focused attention meditation;mindfulness;sustained attention;SART;Prims;transfer;emotion regulation,Computational modeling;Mood;Monitoring;Mathematical model;Predictive models;Emotion recognition,,4.0,,60.0,IEEE,29 Mar 2019,,,IEEE,IEEE Journals,4,4
Does it matter how well I know what you’re thinking? Opponent Modelling in an RTS game,J. Goodman; S. Lucas,"Game AI Research Group School of Electronic Engineering and Computer Science, Queen Mary University of London; Game AI Research Group School of Electronic Engineering and Computer Science, Queen Mary University of London",2020 IEEE Congress on Evolutionary Computation (CEC),3 Sep 2020,2020,,,1,8,"Opponent Modelling tries to predict the future actions of opponents, and is required to perform well in multiplayer games. There is a deep literature on learning an opponent model, but much less on how accurate such models must be to be useful. We investigate the sensitivity of Monte Carlo Tree Search (MCTS) and a Rolling Horizon Evolutionary Algorithm (RHEA) to the accuracy of their modelling of the opponent in a simple Real-Time Strategy game. We find that in this domain RHEA is much more sensitive to the accuracy of an opponent model than MCTS. MCTS generally does better even with an inaccurate model, while this will degrade RHEA's performance. We show that faced with an unknown opponent and a low computational budget it is better not to use any explicit model with RHEA, and to model the opponent's actions within the tree as part of the MCTS algorithm.",,978-1-7281-6929-3,10.1109/CEC48606.2020.9185512,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185512,Opponent Modelling;Real-Time Strategy;Statistical Forward Planning;Evolutionary Algorithms;Monte Carlo Tree Search,Games;Computational modeling;Force;Planning;Adaptation models;Robustness;Predictive models,,4.0,,37.0,IEEE,3 Sep 2020,,,IEEE,IEEE Conferences,4,4
Design optimization by discrete flow computing and Morse technique,X. Liu; W. Sun; J. Zhang,"School of Management and Economics, Jinan, China; School of Management and Economics, Jinan, China; School of Management and Economics, Jinan, China",5th International Conference on Pervasive Computing and Applications,28 Jan 2011,2010,,,223,227,"The purpose of this paper is to propose a new design optimization technique based on flow computing and Morse theory. The basic idea is based on previous works by the authors on evolutionary architecture paradigm of evolving architectural form. Models will evolve according to a descending flow. Mathematical models include analytical functions, parametric functions and other nonlinear functions will be used to describe the design models. We also present analysis of relationship between evolution and exploration.",,978-1-4244-9143-8,10.1109/ICPCA.2010.5704102,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5704102,Design Computing;Computational Intelligence;Morse Theory,Design optimization;Computational modeling;Mathematical model;Biological system modeling;Sun;Art;Face,,,,10.0,IEEE,28 Jan 2011,,,IEEE,IEEE Conferences,4,3
Applied Research on the Integration of Innovative Approaches and Decision-making Method Based on Engineering Technical Innovation Process,A. Zhang; G. Hou; Z. Wang,"College of Economics and Management, North University of China, Taiyuan, China; School of Management and Economics, Beijing Institute of Technology, Beijing, China; School of Management and Economics, Beijing Institute of Technology, Beijing, China",2010 International Conference on Computational Aspects of Social Networks,15 Nov 2010,2010,,,417,421,"Engineering and technical innovation process is a complex dynamic system. In every stages of engineering technological innovation decision-making process, the selection and applying of methods will affect the success or failure of the decision-making and innovation, we explains the meaning and processes of technological innovation projects, and build application model of engineering innovation process based on the integration of innovative approaches and decision-making method.",,978-1-4244-8785-1,10.1109/CASoN.2010.101,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5636601,Engineering Technical Innovation;innovative approaches;decision-making method,Technological innovation;Decision making;Economics;Systematics;Presses;Problem-solving;Patents,,,,12.0,IEEE,15 Nov 2010,,,IEEE,IEEE Conferences,4,4
Gamified Coding: Toy Robots and Playful Learning in Early Education,K. Heljakka; P. Ihamäki; P. Tuomi; P. Saarikoski,"University of Turku, Pori, Finland; Prizztech Ltd., Pori, Finland; Tampere University, Pori, Finland; University of Turku, Pori, Finland",2019 International Conference on Computational Science and Computational Intelligence (CSCI),20 Apr 2020,2019,,,800,805,"This paper explores the activity of coding with smart toy robots Dash and Botley as a part of playful learning in the Finnish early education context. The findings of our study demonstrate how coding with the two toy robots was approached, conducted and played by Finnish preschoolers aged 5-6 years. The main conclusion of the study is that preschoolers used the toy robots with affordances related to coding mainly in developing gamified play around them by designing tracks for the toys, programming the toys to solve obstacle paths, and competing in player-generated contests of dexterity, speed and physically mobile play.",,978-1-7281-5584-5,10.1109/CSCI49370.2019.00152,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071010,coding;gamification;toy robots;physical play;programming,Toy manufacturing industry;Encoding;Education;Programming profession;Robot sensing systems,,13.0,,35.0,IEEE,20 Apr 2020,,,IEEE,IEEE Conferences,4,7
A Model of Emotional Agent Based on Granular Computing,J. Hu; C. Guan,"School of Software, University of Nanchang, Nanchang, China; Department of Computer Science and Technology, University of Nanchang, Nanchang, China",2011 Seventh International Conference on Computational Intelligence and Security,12 Jan 2012,2011,,,190,194,"Research results of neurobiology show that emotions play an important and active role in human-like intelligence. To make agent have the ability of handling emotions, a new model structure of emotional agent is presented, based on the granular computing theory and the traditional BDI agent model. The model firstly establishes a new emotion knowledge base based on granular computing for emotion expression, secondly puts forward the emotional decision rules achieving method of the emotional Knowledge base, and finally implements the emotion treatment. An emotional agent based on this model has been realized, experiment results show that it is efficient to transact simple emotions.",,978-1-4577-2008-6,10.1109/CIS.2011.50,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6128103,emotion;model;agent;granular computing,Computational modeling;Cognition;Blood pressure;Knowledge based systems;Adaptation models;Humans;Computer architecture,,1.0,,16.0,IEEE,12 Jan 2012,,,IEEE,IEEE Conferences,4,3
The Application of Digital Technology in the Design Domain,M. Wu; J. Hao,"Nanchang University, P.R. China; Nationai University of Singapore",2008 IEEE Pacific-Asia Workshop on Computational Intelligence and Industrial Application,20 Jan 2009,2008,1.0,,311,314,"The development of digital technology, especially the technology of computer graphics and imaging, has create a new context for the design practice, where the original craftsman-like manner of designing has been made relatively ""obsolete"", and the trend of de-materialized and intangible design is becoming a reality. This paper attempts to investigate how, in the digital context, design is emerging as a new interdisciplinary domain in the borderlands between science, humanities and art with its own extended meaning and applications. We claim, based on the new digital technology, the design, as constructed in a new model, will enter a new era.",,978-0-7695-3490-9,10.1109/PACIIA.2008.247,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4756573,Digital;design;computers;digital design;theory;architecture;media;education,Space technology;Process design;Computer graphics;Application software;Computer industry;Computer applications;Technology management;Design automation;Conferences;Computational intelligence,,1.0,,10.0,IEEE,20 Jan 2009,,,IEEE,IEEE Conferences,4,5
