document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
A Survey on Challenges in Designing Cognitive Engines,A. M. Saghiri,"Computer Engineering and Information Technology Department, Amirkabir University of Technology (Tehran Polytechnic), 424 Hafez Ave., Tehran, Iran, Tehran, Iran",2020 6th International Conference on Web Research (ICWR),22 Jun 2020,2020,,,165,171,"The primary goal of cognitive computing is to design a digitalized model that is able to mimic human thinking processes. The cognitive engine is in charge of implementing the functionality of a cognitive system. Nowadays, cognitive engines are used as a self-organized management mechanism in different fields such as computer networks, Internet of Things (IoT), and Robotics. This is because the management algorithms of these fields are going to be very complex and therefore human thinking models as digitalized models are required for fast and accurate decision making. In this paper, we summarize challenges in designing cognitive engines. Then, a set of challenges in designing the cognitive engine for body-mind operating system in the digitalized healthcare system is obtained. In the literature, our survey and also suggested case study in the healthcare system have not been considered yet.",,978-1-7281-1051-6,10.1109/ICWR49608.2020.9122273,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9122273,Cognitive Systems;Cognitive Engine;Digitalized Healthcare;Body-Mind Operating System,Computational modeling;Operating systems;Decision making;Medical services;Computer networks;Internet of Things;Cognitive systems,,4.0,,82.0,IEEE,22 Jun 2020,,,IEEE,IEEE Conferences,3,4
Machine Mentality and its Progression Through the Complexity of Mathematical Modules,M. Preetha; M. Mishra; S. S. Jayakumar; D. Dongre; N. Thangarasu; N. Pandey,"Department of CSE, Prince Shri Venkateshwara Padmavathy Engineering College, Chennai, India; Chitkara Centre for Research and Development, Chitkara University, Himachal Pradesh, India; School of Sciences, Forensic Science, JAIN, Deemed to be University, Bangalore, Karnataka, India; AI & Ds, Vishwakarma Institute of Technology, Pune, India; Department of Computer Science, Karpagam Academy of Higher Education, Coimbatore; Centre of Research Impact and Outcome, Chitkara University, Rajpura, Punjab, India",2024 IEEE 2nd International Conference on Innovations in High Speed Communication and Signal Processing (IHCSP),16 Apr 2025,2024,,,1,6,"This work examines how machine awareness has changed over time by examining mathematical module complexity using a new technique that combines historical study, real-world testing, and sophisticated machine learning algorithms. We can completely comprehend how mathematical complexity influences machine intelligence with the provided strategy. Our method begins with a detailed examination of AI's mathematical underpinnings' evolution. This historical perspective shows how arithmetic has affected robot thinking. Second, real-world trials evaluate machine learning and mathematical models. These approaches are evaluated on accuracy, precision, memory, F1 score, mean squared error, and computing efficiency. The comparison shows that the recommended strategy outperforms six well-known strategies that employ many criteria. Results show the proposed strategy works. Traditional approaches can't match its 95% accuracy. The approach is more beneficial than normal methods since it has superior accuracy, memory, and F1 scores. A smaller mean squared error indicates that the recommended strategy predicts better than current methods. Its 7.2 millisecond processing time makes it the most computing-efficient option. This unique methodology lets us understand how machine intelligence has evolved and choose the optimal solutions for particular occupations. The recommended technique is effective for studying the complex link between mathematical modules and AI progress since it incorporates historical background and cuttingedge algorithms.",,979-8-3503-6894-9,10.1109/IHCSP63227.2024.10959753,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10959753,Artificial Intelligence;Computational Efficiency;Empirical Experimentation;Historical Analysis;Machine Learning Algorithms;Mathematical Complexity,Technological innovation;Machine learning algorithms;Accuracy;Signal processing algorithms;Machine learning;Signal processing;Complexity theory;Computational efficiency;Machine intelligence;Robots,,,,26.0,IEEE,16 Apr 2025,,,IEEE,IEEE Conferences,3,4
Computational Model of Motor Planning for Virtual Creatures: a Biologically Inspired Model,S. Lopez; J. A. Cervantes; F. A. Robles; F. Ramos,"Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX; Universidad de Guadalajara, Guadalajara, Jalisco, MX; Instituto Politecnico Nacional, Ciudad de Mexico, Distrito Federal, MX",IEEE Latin America Transactions,12 Feb 2015,2015,13.0,1.0,10,17,"The development of computational models that emulate human cognitive functions is challenging. Nevertheless, we think that cognitive systems will allow to correct several problems of behavior like credibility, or wrong behavior that occur in some areas such as: virtual reality, artificial life, autonomous agents, humanoid robots, human-computer interaction. In this paper we propose a biological inspired computational model for motor planning applied to virtual creatures. We present the results of a case study taken from Neurosciences to validate our model. Also, the flow of information in our model emulating the flow of information of the human brain is presented.",1548-0992,,10.1109/TLA.2015.7040622,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7040622,autonomous agents;Cognitive systems;motor planning;virtual reality,Computational modeling;Biological system modeling;Monitoring;Solid modeling;Visualization;Planning;Robots,,2.0,,,IEEE,12 Feb 2015,,,IEEE,IEEE Journals,3,3
Construction of Audit Internal Control Intelligent System Based on Blockchain and Cloud Storage,Y. Wang; Y. Gou; Y. Guo; H. H. Wang,"School of Accounting, Xijing University, Xi'an, China; School of Accounting, Xijing University, Xi'an, China; School of Accounting, Xijing University, Xi'an, China; GoPerception Laboratory, Ithaca, NY, USA",2020 4th International Conference on Trends in Electronics and Informatics (ICOEI)(48184),17 Jul 2020,2020,,,292,295,"Construction of audit internal control intelligent system based on Blockchain and cloud storage is conducted in this paper. At present, the development of artificial intelligence in various fields is getting better and better, and the artificial intelligence information technology is slowly beginning to converge towards the auditing field. The blockchain storage application system requires each node to store a complete data, causing waste of the storage resources; at the same time, it does not make full use of the network routing traffic resources. Based on this background, this paper proposes the novel AI and BC based intelligent system for the audit internal control. The system is designed and validated through the simulation. The proposed intelligent system can improve the overall efficiency.",,978-1-7281-5518-0,10.1109/ICOEI48184.2020.9143061,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9143061,Cloud Storage;Blockchain;Audit;Internal Control;Intelligent System,Virtual machining;Cloud computing;Intelligent systems;Organizations;Peer-to-peer computing,,4.0,,17.0,IEEE,17 Jul 2020,,,IEEE,IEEE Conferences,3,4
Research on the development of artificial intelligence based on CiteSpace and SPSS technology,X. Yang; M. Zhang,"School of Marxism, Dalian University, Dalian, Liaoning, China; School of Marxism, Dalian University, Dalian, Liaoning, China","2022 3rd International Conference on Education, Knowledge and Information Management (ICEKIM)",1 Feb 2023,2022,,,274,278,"In recent years, artificial intelligence technology is booming, and artificial intelligence technology has become a research hotspot in academic circles. The author uses CiteSpace to conduct citation analysis on the research literature of knowledge map in the field of artificial intelligence. Through LLR cluster analysis, it is known that most of the research topics focus on basic theoretical research, method research and application research. This paper analyzes the proportion of artificial intelligence in various industries by using SPSS technology, and forecasts the trend of the scale of China’s artificial intelligence market. On the basis of adhering to the principle of people-oriented and the unity of truth principle and value principle, we should overcome the problems caused by man-machine relationship and promote the harmonious coexistence of artificial intelligence and human intelligence.",,978-1-6654-1666-5,10.1109/ICEKIM55072.2022.00068,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10027252,artificial intelligence;human consciousness;value principle,Industries;Human intelligence;Natural languages;Education;Market research;Reflection;Information management,,,,7.0,IEEE,1 Feb 2023,,,IEEE,IEEE Conferences,3,3
Cognitive foundations of knowledge science and deep knowledge learning by cognitive robots,Y. Wang,"University of Calgary, Calgary, AB, CA",2017 IEEE 16th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),16 Nov 2017,2017,,,5,5,"Recent basic studies reveal that novel solutions to fundamental AI problems are deeply rooted in both the understanding of the natural intelligence and the maturity of suitable mathematical means for rigorously modeling the brain in machine understandable forms. Learning is a cognitive process of knowledge and behavior acquisition. Learning can be classified into five categories known as object identification, cluster classification, functional regression, behavior generation, and knowledge acquisition. The latest discovery in knowledge science by Wang revealed that the basic unit of knowledge is a binary relation (bir) as that of bit for information and data. A fundamental challenge to knowledge learning different from those of deep and recurring neural network technologies has led to the emergence of the field of cognitive machine learning on the basis of recent breakthroughs in denotational mathematics and mathematical engineering. This keynote lecture presents latest advances in formal brain studies and cognitive systems for deep reasoning and deep learning. It is recognized that key technologies enabling cognitive robots mimicking the brain rely not only on deep learning, but also on deep reasoning and thinking towards machinable thoughts and cognitive knowledge bases built by cognitive systems. Fundamental theories and novel technologies for implementing deep thinking robots are demonstrated based on concept algebra, semantics algebra and inference algebra.",,978-1-5386-0771-8,10.1109/ICCI-CC.2017.8109802,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8109802,Cognitive informatics;cognitive computers;cognitive robotics;brain-inspired systems;deep learning;deep reasoning;deep thinking;knowledge learning;denotational mathematics;mathematical engineering;semantic computing;cognitive linguistics;applications,Handheld computers;Cognitive informatics;Software;Mathematics,,11.0,,,IEEE,16 Nov 2017,,,IEEE,IEEE Conferences,3,3
AI Affinity Unraveling Cross Synergies in the NGMA Framework,D. Dhabliya; P. Karthigaikumar; S. Marwaha; B. A; A. Mishra; N. K. V,"Department of Information Technology, Vishwakarma Institute of Technology, Pune, India; Department of Electronics and Communication Engineering, Karpagam College of Engineering, Coimbatore, India; Centre of Research Impact and Outcome, Chitkara University, Rajpura, Punjab, India; Department of ECE, Prince Shri Venkateshwara Padmavathy Engineering College, Chennai, India; Chitkara Centre for Research and Development, Chitkara University, Himachal Pradesh, India; School of Mangement - PG Management, JAIN (Deemed to be University), Bangalore, Karnataka, India",2024 IEEE 2nd International Conference on Innovations in High Speed Communication and Signal Processing (IHCSP),16 Apr 2025,2024,,,1,6,"This plan links the Next Generation of Multidisciplinary Approach (NGMA) Framework to AI ethics, innovation, and the environment. SustainAlign, EthixScan, and InnoMerge are three of our most important methods. These methods help AI projects be more ethical, last longer, and be more creative. Equations in math make everything more balanced. When putting together and organizing AI project data, it's important to think about ethics, the environment, and the best ways to make things. Any AI project can get a score from SustainAlign for how sustainable it is. This number shows how long the project will last by looking at how it will affect the world and how many resources it will use. EthixScan computes the ethical commitment score to assess the ethical nature of AI solutions, taking into account their openness and bias levels. InnoMerge assigns an Innovation Catalyst Score to AI projects that integrate important goals to generate new ones. The final Cross-Synergy score is determined by adding the marks for innovation, ethics, and the environment. We find the best AI project pairs by using a multi-objective optimization method that takes into account limited resources and raises the overall cross-synergy score.",,979-8-3503-6894-9,10.1109/IHCSP63227.2024.10959887,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10959887,Alignment;Bias Mitigation;Collaboration;Computational Efficiency;Data Collection;Ethical Adherence;Innovation;Mathematical Modeling;Multi-Objective Optimization;NGMA Framework;Performance Evaluation;Preprocessing;Resource Utilization,Computers;Performance evaluation;Ethics;Technological innovation;Accuracy;Prevention and mitigation;Optimization methods;Signal processing;Resource management;Artificial intelligence,,,,22.0,IEEE,16 Apr 2025,,,IEEE,IEEE Conferences,3,4
Design of a New Practical Expert Fuzzy Controller in Central Air Conditioning Control System,M. Du; T. Fan; W. Su; H. Li,"College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China; College of Automation, Beijing Union University, Beijing, China",2008 IEEE Pacific-Asia Workshop on Computational Intelligence and Industrial Application,20 Jan 2009,2008,2.0,,431,435,"The improved control algorithm in central air conditioning control system is discussed in this paper. Based on a number of practical projects, a primary theory model of expert fuzzy logic controller is established. The expert control ideal is applied in the framework design process of the air conditioning control system. The boundaries of membership function are decided by expert experience, and the flexible control rule set is designed. The realization of the core algorithm depends on parameters adjustable fuzzy-PD algorithm to ensure the control precision and the flexibility. The detailed design steps and key design result are given. The MATLAB simulation result proves the design is reasonable and can be applied in practical projects. The design thinking in this paper is new and can help engineers improve their control strategy in their practical works.",,978-0-7695-3490-9,10.1109/PACIIA.2008.161,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4756811,Expert Fuzzy Controller;Central Air Conditioning;Fuzzy PD;Control Rule Set,Centralized control;Control systems;Fuzzy control;Fuzzy systems;Central air conditioning;Mathematical model;Fuzzy logic;Process design;Air conditioning;MATLAB,,3.0,,7.0,IEEE,20 Jan 2009,,,IEEE,IEEE Conferences,3,3
The application of fuzzy theory in submarine maneuver control,X. Lin; D. Hu; L. Chen,"College of Naval Architecture and Power, Naval University of Engineering, Wuhan, Hubei, China; College of Naval Architecture and Power, Naval University of Engineering, Wuhan, Hubei, China; Navy Representative Bureau in Chongqing, Chongqing, China",2012 IEEE Fifth International Conference on Advanced Computational Intelligence (ICACI),18 Feb 2013,2012,,,428,432,"In the domain of industry control, PID control is the basic algorithm, which has been used for a long time because of its simple structure, easy realization and many other virtues. For many simple control objects, PID control could easily achieve perfect effect, but for some complex object the effect is not so perfect. The submarine maneuver control system is a nonlinear six degree of freedom model, which has the great inertia variational parameters and many other complex characters. It is difficult for single PID to control the system because of the complex characters. In many instances, the best control is obtained in the manual mode using experienced operators. Fuzzy control translates the thinking of experienced operators into control algorithm, which has proven effective for complex, nonlinear, imprecisely-defined model. In order to advance the control effect, fuzzy theory is introduced and simulation experiments are carried out in this paper. The result shows that fuzzy PID control designed for the unstable nonlinear model of submarine maneuver respond more rapidly and robustly than single PID control.",,978-1-4673-1744-3,10.1109/ICACI.2012.6463199,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6463199,,PD control;Underwater vehicles;Niobium;Fuzzy control;Mathematical model;Equations,,,,6.0,IEEE,18 Feb 2013,,,IEEE,IEEE Conferences,3,4
Study of Engine Intelligent Control Based on Multi-Agent,Y. Han; Y. R. Zhao; G. Z. Lin; G. H. Wang,"Shandong University of Science and Technology, China; China Petroleum University, China; Shandong University of Science and Technology, China; Shandong University of Science and Technology, China","The Proceedings of the Multiconference on ""Computational Engineering in Systems Applications""",30 Jul 2007,2006,1.0,,593,596,"The article studied the application of multi-agent in engine control. The outstanding feature of multi-agent control is to no need building precise mathematical model for control object, it may simulate people's thinking to simplify complex problem and choose different method to control multi mode complex nonlinear system. The system is programmed by C language, assemble language and MATLAB language, the technology of modularity and real time multitasking control mechanism are used. Simulation and test prove that multi-agent control system for engine has good stability and fast dynamic response and stronger anti jamming ability",,7-302-13922-9,10.1109/CESA.2006.4281722,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4281722,engine;control;agent,Engines;Intelligent control;Nonlinear control systems;Mathematical model;Nonlinear systems;Assembly systems;MATLAB;Real time systems;Multitasking;Control systems,,,,6.0,,30 Jul 2007,,,IEEE,IEEE Conferences,3,4
Experiments on the supervised learning algorithm for formal concept elicitation by cognitive robots,O. A. Zatarain; Y. Wang,"Laboratory for Computational Intelligence Denotational Mathematics, and Software Science, International Institute of Cognitive Informatics and Cognitive Computing (ICIC), Schulich School of Engineering and Hotchkiss Brain Institute University of Calgary, Calgary, Alberta, Canada; Laboratory for Computational Intelligence Denotational Mathematics, and Software Science, International Institute of Cognitive Informatics and Cognitive Computing (ICIC), Schulich School of Engineering and Hotchkiss Brain Institute University of Calgary, Calgary, Alberta, Canada",2016 IEEE 15th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),23 Feb 2017,2016,,,86,96,"Concept elicitation is a fundamental methodology for knowledge extraction and representation in cognitive robot learning. Traditional machine learning technologies deal with object identification, cluster classification, functional regression, and behavior acquisition. This paper presents a supervised machine knowledge learning methodology for concept elicitation from sample dictionaries in natural languages. Formal concepts are autonomously generated based on collective intention of attributes and collective extension of objects elicited from informal definitions in dictionaries. A system of formal concept generation for a cognitive robot is implemented by the Algorithm of Machine Concept Elicitation (AMCE) in MATLAB. Experiments on machine learning for creating a set of twenty formal concepts reveal that the cognitive robot is able to learn synergized concepts in human knowledge in order to build its own cognitive knowledge base. The results of machine-generated concepts demonstrate that the AMCE algorithm can over perform human knowledge expressions in dictionaries in terms of relevance, accuracy, quantitativeness, and cohesiveness.",,978-1-5090-3846-6,10.1109/ICCI-CC.2016.7862015,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862015,Machine learning;cognitive robots;concept elicitation;experiment;formal concepts;knowledge extraction;knowledge representation;concept algebra;cognitive knowledge base;algorithms,Algebra;Handheld computers;Writing;Instruments;Animals;Semantics,,12.0,,52.0,IEEE,23 Feb 2017,,,IEEE,IEEE Conferences,3,3
A survey on types of machine learning techniques in intrusion prevention systems,S. Das; M. J. Nene,"Department of Computer Engineering, Pune University, Pune, Maharashtra, India; Department of Computer Engineering, DIAT, Pune, Maharashtra, India","2017 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)",22 Feb 2018,2017,,,2296,2299,"The computation technology is evolving. The data transmitted and generated using them are growing exponentially. The traffic on these networks requires surveillance. Effective network traffic surveillance, packet analysis and rules to define the traffic flow are in place using various intrusion detection and prevention systems. However, the security issues and concerns are dictating the need to evolve with the novel and `human-like' methods to mitigate them. Normal methods and techniques may prove too tedious, and sometimes will not even render fruitful results. In that case, the techniques that can think, act and mimic human beings assure the possibilities of resolving the concerns where the domain of artificial intelligence plays a critical role. Also, there is a crucial need to design real-time models that can analyze & handle bigger, more complex data; and deliver faster as well as accurate results. Machine learning is a subfield which possesses all of the attributes. Intrusion preventions IDPS's integrate methods that help to prevent intrusive and non-intrusive data packets [2]. According to survey, most of the intrusion prevention methods rely heavily on humans to analyze data and classify into intrusive and non-intrusive networks. When the data to compute is very large, computing methods such as Computational intelligence and its constituent are essential to use as humans have their own shortcomings. Computational intelligence and machine learning are widely used to detect the intrusions, which in turn help in preventing the same. Pattern recognition uses algorithms to handle very large data sets. In this paper, a survey is done that on various machine learning and computational intelligence techniques that envisage using IDPS.",,978-1-5090-4442-9,10.1109/WiSPNET.2017.8300169,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8300169,IDPS technologies;Machine learning techniques;computational intelligence,Computer hacking;Intrusion detection;Machine learning algorithms;IP networks;Monitoring,,21.0,,24.0,IEEE,22 Feb 2018,,,IEEE,IEEE Conferences,3,4
